name,url,status,party,year,election
Frederica Wilson,/candidate/17319/frederica-wilson,won,Democratic,2010,congressional
Rolando Banciella,/candidate/124344/rolando-banciella,lost,Democratic,2010,congressional
Ileana Ros-Lehtinen,/candidate/26815/ileana-ros-lehtinen,won,Republican,2010,congressional
Ted Deutch,/candidate/67151/ted-deutch,won,Democratic,2010,congressional
Edward Lynch,/candidate/107810/edward-lynch,lost,Republican,2010,congressional
Jim McCormick,/candidate/116774/jim-mccormick,lost,No Party Affiliation,2010,congressional
Joe Budd,/candidate/116772/joe-budd,lost,Republican,2010,congressional
Ted Deutch,/candidate/67151/ted-deutch,won,Democratic,2010,congressional
Jose Ruiz,/candidate/117224/jose-ruiz,lost,,2010,congressional
Stanley Blumenthal,/candidate/124345/stanley-blumenthal,lost,No Party Affiliation,2010,congressional
Karen Harrington,/candidate/124346/karen-harrington,lost,Republican,2010,congressional
Bob Kunst,/candidate/31232/bob-kunst,lost,No Party Affiliation,2010,congressional
Clayton Schock,/candidate/117745/clayton-schock,lost,,2010,congressional
Debbie Wasserman Schultz,/candidate/24301/debbie-wasserman-schultz,won,Democratic,2010,congressional
Mario Diaz-Balart,/candidate/24312/mario-diaz-balart,won,Republican,2010,congressional
Ron Klein,/candidate/24261/ron-klein,lost,Democratic,2010,congressional
Allen West,/candidate/124348/allen-west,won,Republican,2010,congressional
"Alcee Hastings, Sr.",/candidate/26798/alcee-hastings-sr,won,Democratic,2010,congressional
Bernard Sansaricq,/candidate/117232/bernard-sansaricq,lost,Republican,2010,congressional
Sandy Adams,/candidate/31041/sandy-adams,won,Republican,2010,congressional
Suzanne Kosmas,/candidate/12851/suzanne-kosmas,lost,Democratic,2010,congressional
Nicholas Ruiz III,/candidate/117225/nicholas-ruiz-iii,lost,,2010,congressional
Roly Arrojo,/candidate/124352/roly-arrojo,lost,Tea Party,2010,congressional
Joe Garcia,/candidate/124355/joe-garcia,lost,Democratic,2010,congressional
Craig Porter,/candidate/117208/craig-porter,lost,Florida Whig Party,2010,congressional
David Rivera,/candidate/31234/david-rivera,won,Republican,2010,congressional
Chuck Donovan,/candidate/126663/chuck-donovan,lost,Libertarian,2010,congressional
Johnny Isakson,/candidate/1721/johnny-isakson,won,Republican,2010,congressional
Mike Thurmond,/candidate/1737/mike-thurmond,lost,Democratic,2010,congressional
Oscar Harris II,/candidate/122232/oscar-harris-ii,lost,Democratic,2010,congressional
Jack Kingston,/candidate/26816/jack-kingston,won,Republican,2010,congressional
"Sanford Bishop, Jr.",/candidate/26817/sanford-bishop-jr,won,Democratic,2010,congressional
Mike Keown,/candidate/31915/mike-keown,lost,Republican,2010,congressional
Robert Saunders III,/candidate/122235/robert-saunders-iii,lost,Democratic,2010,congressional
Lynn Westmoreland,/candidate/8001/lynn-westmoreland,won,Republican,2010,congressional
Liz Carter,/candidate/122238/liz-carter,lost,Republican,2010,congressional
"Hank Johnson, Jr.",/candidate/68070/hank-johnson-jr,won,Democratic,2010,congressional
John Lewis,/candidate/26820/john-lewis,won,Democratic,2010,congressional
Fenn Little,/candidate/122241/fenn-little,lost,Republican,2010,congressional
Tom Price,/candidate/11853/tom-price,won,Republican,2010,congressional
Douglass Heckman,/candidate/105103/douglass-heckman,lost,Democratic,2010,congressional
Rob Woodall,/candidate/122251/rob-woodall,won,Republican,2010,congressional
Jim Marshall,/candidate/31916/jim-marshall,lost,Democratic,2010,congressional
Austin Scott,/candidate/11812/austin-scott,won,Republican,2010,congressional
Chris Cates,/candidate/120440/chris-cates,lost,Republican,2010,congressional
Mike Freeman,/candidate/120441/mike-freeman,lost,Democratic,2010,congressional
"Tom Graves, Jr.",/candidate/31969/tom-graves-jr,won,Republican,2010,congressional
Lee Hawkins,/candidate/67378/lee-hawkins,won,Republican,2010,congressional
Bert Loftman,/candidate/17630/bert-loftman,lost,Republican,2010,congressional
Eugene Moon,/candidate/120442/eugene-moon,lost,Independent,2010,congressional
Bill Stephens,/candidate/17655/bill-stephens,lost,Republican,2010,congressional
Steve Tarvin,/candidate/120443/steve-tarvin,lost,Republican,2010,congressional
"Tom Graves, Jr.",/candidate/31969/tom-graves-jr,won,Republican,2010,congressional
Paul Broun,/candidate/70001/paul-broun,won,Republican,2010,congressional
Russell Edwards,/candidate/122260/russell-edwards,lost,Democratic,2010,congressional
Phil Gingrey,/candidate/17644/phil-gingrey,won,Republican,2010,congressional
John Barrow,/candidate/31780/john-barrow,won,Democratic,2010,congressional
Ray McKinney,/candidate/83441/ray-mckinney,lost,Republican,2010,congressional
Mike Crane,/candidate/31998/mike-crane,lost,Republican,2010,congressional
David Scott,/candidate/7826/david-scott,won,Democratic,2010,congressional
Madeleine Bordallo,/candidate/1751/madeleine-bordallo,won,Democratic,2010,congressional
"James Brewer, Jr.",/candidate/126244/james-brewer-jr,lost,Green Party,2010,congressional
Cam Cavasso,/candidate/32165/cam-cavasso,lost,Republican,2010,congressional
Daniel Inouye,/candidate/53285/daniel-inouye,won,Democratic,2010,congressional
Jeff Jarrett,/candidate/126245/jeff-jarrett,lost,Non-partisan,2010,congressional
"Jeff Mallan, Jr.",/candidate/1189/jeff-mallan-jr,lost,Libertarian,2010,congressional
Charles Amsterdam,/candidate/67288/charles-amsterdam,lost,Republican,2010,congressional
Jim Brewer,/candidate/17743/jim-brewer,lost,Non-partisan,2010,congressional
Rev. Vinny Browne,/candidate/119436/rev-vinny-browne,lost,Democratic,2010,congressional
Ed Case,/candidate/3422/ed-case,lost,Democratic,2010,congressional
Charles Collins,/candidate/54135/charles-collins,lost,Republican,2010,congressional
Douglas Crum,/candidate/119438/douglas-crum,lost,Republican,2010,congressional
Del Del Castillo,/candidate/119085/del-del-castillo,lost,Democratic,2010,congressional
Charles Djou,/candidate/17827/charles-djou,won,Republican,2010,congressional
John Giuffre,/candidate/119439/john-giuffre,lost,Republican,2010,congressional
Colleen Hanabusa,/candidate/17745/colleen-hanabusa,lost,Democratic,2010,congressional
Phil Lee,/candidate/32261/phil-lee,lost,Democratic,2010,congressional
Karl Moseley,/candidate/119440/karl-moseley,lost,Non-partisan,2010,congressional
Kalaeloa Strode,/candidate/119441/kalaeloa-strode,lost,Non-partisan,2010,congressional
Steve Tataii,/candidate/14833/steve-tataii,lost,Non-partisan,2010,congressional
Charles Djou,/candidate/17827/charles-djou,lost,Republican,2010,congressional
Colleen Hanabusa,/candidate/17745/colleen-hanabusa,won,Democratic,2010,congressional
Pat Brock,/candidate/126252/pat-brock,lost,Libertarian,2010,congressional
Mazie Hirono,/candidate/1677/mazie-hirono,won,Democratic,2010,congressional
Andy Von Sonn,/candidate/126254/andy-von-sonn,lost,Non-partisan,2010,congressional
John Willoughby,/candidate/126256/john-willoughby,lost,Republican,2010,congressional
Roxanne Conlin,/candidate/121986/roxanne-conlin,lost,Democratic,2010,congressional
Chuck Grassley,/candidate/53293/chuck-grassley,won,Republican,2010,congressional
John Heiderscheit,/candidate/127679/john-heiderscheit,lost,Libertarian,2010,congressional
Bruce Braley,/candidate/57382/bruce-braley,won,Democratic,2010,congressional
Jason Faulkner,/candidate/127681/jason-faulkner,lost,Nominated by Petition,2010,congressional
Benjamin Lange,/candidate/121992/benjamin-lange,lost,Republican,2010,congressional
Rob Petsche,/candidate/127680/rob-petsche,lost,Libertarian,2010,congressional
Dave Loebsack,/candidate/68964/dave-loebsack,won,Democratic,2010,congressional
Mariannette Miller-Meeks,/candidate/103294/mariannette-miller-meeks,lost,Republican,2010,congressional
Gary Sicard,/candidate/127683/gary-sicard,lost,Libertarian,2010,congressional
Jon Tack,/candidate/127682/jon-tack,lost,Constitution,2010,congressional
Leonard Boswell,/candidate/384/leonard-boswell,won,Democratic,2010,congressional
Rebecca Williamson,/candidate/127684/rebecca-williamson,lost,Socialist Workers Party,2010,congressional
Brad Zaun,/candidate/32392/brad-zaun,lost,Republican,2010,congressional
Tom Latham,/candidate/22175/tom-latham,won,Republican,2010,congressional
Dan Lensing,/candidate/110409/dan-lensing,lost,Nominated by Petition,2010,congressional
Bill Maske,/candidate/122000/bill-maske,lost,Democratic,2010,congressional
Matt Campbell,/candidate/122001/matt-campbell,lost,Democratic,2010,congressional
Steve King,/candidate/10853/steve-king,won,Republican,2010,congressional
Martin Monroe,/candidate/127685/martin-monroe,lost,Nominated by Petition,2010,congressional
Randy Bergquist,/candidate/119870/randy-bergquist,lost,Constitution,2010,congressional
Mike Crapo,/candidate/26830/mike-crapo,won,Republican,2010,congressional
Tom Sullivan,/candidate/119871/tom-sullivan,lost,Democratic,2010,congressional
Raúl Labrador,/candidate/57391/raul-labrador,won,Republican,2010,congressional
Walt Minnick,/candidate/436/walt-minnick,lost,Democratic,2010,congressional
Dave Olson,/candidate/58391/dave-olson,lost,Independent,2010,congressional
Mike Washburn,/candidate/119873/mike-washburn,lost,Libertarian,2010,congressional
Mike Crawford,/candidate/119877/mike-crawford,lost,Democratic,2010,congressional
Brian Schad,/candidate/119878/brian-schad,lost,Independent,2010,congressional
Mike Simpson,/candidate/2917/mike-simpson,won,Republican,2010,congressional
"Will Boyd, Jr.",/candidate/116489/will-boyd-jr,lost,"Democratic, Write-In",2010,congressional
Alexi Giannoulias,/candidate/72789/alexi-giannoulias,lost,Democratic,2010,congressional
LeAlan Jones,/candidate/116490/lealan-jones,lost,Green Party,2010,congressional
Mark Kirk,/candidate/33502/mark-kirk,won,Republican,2010,congressional
Mike Labno,/candidate/124363/mike-labno,lost,Libertarian,2010,congressional
Jeff Adams,/candidate/116525/jeff-adams,lost,Green Party,2010,congressional
Bobby Rush,/candidate/26831/bobby-rush,won,Democratic,2010,congressional
Ray Wardingley,/candidate/33526/ray-wardingley,lost,Republican,2010,congressional
Isaac Hayes,/candidate/116526/isaac-hayes,lost,Republican,2010,congressional
"Jesse Jackson, Jr.",/candidate/72/jesse-jackson-jr,won,Democratic,2010,congressional
Anthony Williams,/candidate/33321/anthony-williams,lost,Green Party,2010,congressional
Michael Bendas,/candidate/116528/michael-bendas,lost,Republican,2010,congressional
Dan Lipinski,/candidate/33692/dan-lipinski,won,Democratic,2010,congressional
Laurel Schmidt,/candidate/116530/laurel-schmidt,lost,Green Party,2010,congressional
Rob Burns,/candidate/116531/rob-burns,lost,Green Party,2010,congressional
Luis Gutiérrez,/candidate/26841/luis-gutierrez,won,Democratic,2010,congressional
Israel Vasquez,/candidate/122132/israel-vasquez,lost,Republican,2010,congressional
Mike Quigley,/candidate/83310/mike-quigley,won,Democratic,2010,congressional
David Ratowitz,/candidate/116532/david-ratowitz,lost,Republican,2010,congressional
Matthew Reichel,/candidate/110927/matthew-reichel,lost,Green Party,2010,congressional
Ben Lowe,/candidate/116535/ben-lowe,lost,Democratic,2010,congressional
Peter Roskam,/candidate/6382/peter-roskam,won,Republican,2010,congressional
Clarence Clemons,/candidate/33715/clarence-clemons,lost,"Democratic, Independent",2010,congressional
Danny Davis,/candidate/233/danny-davis,won,Democratic,2010,congressional
Kip Robbins,/candidate/116539/kip-robbins,unknown,Green Party,2010,congressional
Mark Weiman,/candidate/116536/mark-weiman,lost,Republican,2010,congressional
Melissa Bean,/candidate/33448/melissa-bean,lost,Democratic,2010,congressional
Bill Scheurer,/candidate/33493/bill-scheurer,lost,Green Party,2010,congressional
Joe Walsh,/candidate/116545/joe-walsh,won,Republican,2010,congressional
Joel Pollak,/candidate/116547/joel-pollak,lost,Republican,2010,congressional
Simon Ribeiro,/candidate/56930/simon-ribeiro,lost,Green Party,2010,congressional
Jan Schakowsky,/candidate/6387/jan-schakowsky,won,Democratic,2010,congressional
Bob Dold,/candidate/116548/bob-dold,won,Republican,2010,congressional
Dan Seals,/candidate/57393/dan-seals,lost,Democratic,2010,congressional
Debbie Halvorson,/candidate/9531/debbie-halvorson,lost,Democratic,2010,congressional
Adam Kinzinger,/candidate/116559/adam-kinzinger,won,Republican,2010,congressional
Jerry Costello,/candidate/26849/jerry-costello,won,Democratic,2010,congressional
Rodger Jennings,/candidate/101628/rodger-jennings,lost,Green Party,2010,congressional
Teri Newman,/candidate/116562/teri-newman,lost,Republican,2010,congressional
Judy Biggert,/candidate/6298/judy-biggert,won,Republican,2010,congressional
Scott Harper,/candidate/101629/scott-harper,lost,Democratic,2010,congressional
Bill Foster,/candidate/101632/bill-foster,lost,Democratic,2010,congressional
Randy Hultgren,/candidate/18199/randy-hultgren,won,Republican,2010,congressional
Dan Kairis,/candidate/33319/dan-kairis,lost,Green Party,2010,congressional
David Gill,/candidate/33722/david-gill,lost,Democratic,2010,congressional
Tim Johnson,/candidate/6338/tim-johnson,won,Republican,2010,congressional
Terry Campbell,/candidate/116569/terry-campbell,lost,Green Party,2010,congressional
George Gaulrapp,/candidate/116568/george-gaulrapp,lost,Democratic,2010,congressional
Don Manzullo,/candidate/26843/don-manzullo,won,Republican,2010,congressional
Roger Davis,/candidate/116571/roger-davis,lost,Green Party,2010,congressional
Phil Hare,/candidate/66451/phil-hare,lost,Democratic,2010,congressional
Bobby Schilling,/candidate/116570/bobby-schilling,won,Republican,2010,congressional
DK Hirner,/candidate/116572/dk-hirner,lost,Democratic,2010,congressional
Sheldon Schafer,/candidate/106320/sheldon-schafer,lost,Green Party,2010,congressional
Aaron Schock,/candidate/33428/aaron-schock,won,Republican,2010,congressional
Tim Bagwell,/candidate/33472/tim-bagwell,lost,Democratic,2010,congressional
John Shimkus,/candidate/246/john-shimkus,won,Republican,2010,congressional
Dan Coats,/candidate/53291/dan-coats,won,Republican,2010,congressional
Brad Ellsworth,/candidate/57497/brad-ellsworth,lost,Democratic,2010,congressional
Jack Rooney,/candidate/127016/jack-rooney,lost,Independent,2010,congressional
Rebecca Sink-Burris,/candidate/12961/rebecca-sink-burris,lost,Libertarian,2010,congressional
"Mark Leyva, Sr.",/candidate/18416/mark-leyva-sr,lost,Republican,2010,congressional
Jon Morris,/candidate/127157/jon-morris,lost,Libertarian,2010,congressional
Pete Visclosky,/candidate/26851/pete-visclosky,won,Democratic,2010,congressional
"Joe Donnelly, Sr.",/candidate/34212/joe-donnelly-sr,won,Democratic,2010,congressional
Mark Vogel,/candidate/109654/mark-vogel,lost,Libertarian,2010,congressional
Jackie Walorski,/candidate/34205/jackie-walorski,lost,Republican,2010,congressional
Tom Hayhurst,/candidate/58321/tom-hayhurst,lost,Democratic,2010,congressional
Tom Metzger,/candidate/127160/tom-metzger,lost,Independent,2010,congressional
Mark Souder,/candidate/21780/mark-souder,unknown,Republican,2010,congressional
Wes Stephens,/candidate/127163/wes-stephens,lost,Independent,2010,congressional
Marlin Stutzman,/candidate/34230/marlin-stutzman,won,Republican,2010,congressional
Scott Wise,/candidate/102877/scott-wise,lost,Libertarian,2010,congressional
John Duncan,/candidate/124675/john-duncan,lost,Libertarian,2010,congressional
Todd Rokita,/candidate/34167/todd-rokita,won,Republican,2010,congressional
David Sanders,/candidate/34037/david-sanders,lost,Democratic,2010,congressional
Dan Burton,/candidate/26855/dan-burton,won,Republican,2010,congressional
Tim Crawford,/candidate/120322/tim-crawford,lost,Democratic,2010,congressional
Chard Reid,/candidate/127166/chard-reid,lost,Libertarian,2010,congressional
Jesse Trueblood,/candidate/127687/jesse-trueblood,lost,Independent,2010,congressional
Mike Pence,/candidate/34024/mike-pence,won,Republican,2010,congressional
"T.J. Thompson, Jr.",/candidate/127688/tj-thompson-jr,lost,Libertarian,2010,congressional
Barry Welsh,/candidate/34173/barry-welsh,lost,Democratic,2010,congressional
André Carson,/candidate/84917/andre-carson,won,Democratic,2010,congressional
Marvin Scott,/candidate/18409/marvin-scott,lost,Republican,2010,congressional
Jeffrey Spoonamore,/candidate/128111/jeffrey-spoonamore,lost,Independent,2010,congressional
Dav Wilson,/candidate/127689/dav-wilson,lost,Libertarian,2010,congressional
Larry Bucshon,/candidate/120335/larry-bucshon,won,Republican,2010,congressional
John Cunningham,/candidate/18440/john-cunningham,lost,Libertarian,2010,congressional
William Van Haaften,/candidate/34071/william-van-haaften,lost,Democratic,2010,congressional
Baron Hill,/candidate/18466/baron-hill,lost,Democratic,2010,congressional
Greg Knott,/candidate/127690/greg-knott,lost,Libertarian,2010,congressional
Jerry Lucas,/candidate/124677/jerry-lucas,lost,Write-In (Independent),2010,congressional
Todd Young,/candidate/120345/todd-young,won,Republican,2010,congressional
Joseph Bellis III,/candidate/15724/joseph-bellis-iii,lost,Reform,2010,congressional
Mike Dann,/candidate/127370/mike-dann,lost,Libertarian,2010,congressional
Lisa Johnston,/candidate/125001/lisa-johnston,lost,Democratic,2010,congressional
Jerry Moran,/candidate/542/jerry-moran,won,Republican,2010,congressional
Tim Huelskamp,/candidate/12571/tim-huelskamp,won,Republican,2010,congressional
Alan Jilka,/candidate/34833/alan-jilka,lost,Democratic,2010,congressional
Jack Warner,/candidate/12204/jack-warner,lost,Libertarian,2010,congressional
Robert Garrard,/candidate/34491/robert-garrard,lost,Libertarian,2010,congressional
Cheryl Hudspeth,/candidate/125009/cheryl-hudspeth,lost,Democratic,2010,congressional
Lynn Jenkins,/candidate/18594/lynn-jenkins,won,Republican,2010,congressional
Stephene Moore,/candidate/125011/stephene-moore,lost,Democratic,2010,congressional
Jasmin Talbert,/candidate/127371/jasmin-talbert,lost,Libertarian,2010,congressional
Kevin Yoder,/candidate/34433/kevin-yoder,won,Republican,2010,congressional
Susan Ducey,/candidate/82904/susan-ducey,lost,Reform,2010,congressional
Raj Goyle,/candidate/67490/raj-goyle,lost,Democratic,2010,congressional
David Moffett,/candidate/12683/david-moffett,unknown,Libertarian,2010,congressional
Mike Pompeo,/candidate/125023/mike-pompeo,won,Republican,2010,congressional
Shawn Smith,/candidate/34625/shawn-smith,lost,Libertarian,2010,congressional
Jack Conway,/candidate/35236/jack-conway,lost,Democratic,2010,congressional
Rand Paul,/candidate/117285/rand-paul,won,Republican,2010,congressional
Charles Hatchett,/candidate/117553/charles-hatchett,lost,Democratic,2010,congressional
Ed Whitfield,/candidate/21873/ed-whitfield,won,Republican,2010,congressional
Brett Guthrie,/candidate/18829/brett-guthrie,won,Republican,2010,congressional
Ed Marksberry,/candidate/117554/ed-marksberry,lost,Democratic,2010,congressional
Michael Hansen,/candidate/121114/michael-hansen,lost,Independent,2010,congressional
Todd Lally,/candidate/18831/todd-lally,lost,Republican,2010,congressional
Edward Martin,/candidate/109756/edward-martin,lost,Libertarian,2010,congressional
John Yarmuth,/candidate/58579/john-yarmuth,won,Democratic,2010,congressional
Geoff Davis,/candidate/35212/geoff-davis,won,Republican,2010,congressional
John Waltz,/candidate/117287/john-waltz,lost,Democratic,2010,congressional
Jim Holbert,/candidate/109757/jim-holbert,lost,Democratic,2010,congressional
Hal Rogers,/candidate/26875/hal-rogers,won,Republican,2010,congressional
Andy Barr,/candidate/117290/andy-barr,lost,Republican,2010,congressional
Ben Chandler III,/candidate/1891/ben-chandler-iii,won,Democratic,2010,congressional
Michael Brown,/candidate/125843/michael-brown,lost,No Party,2010,congressional
RA Galan,/candidate/35557/ra-galan,lost,No Party,2010,congressional
"Milton Gordon, Jr.",/candidate/125845/milton-gordon-jr,lost,No Party,2010,congressional
Randall Hayes,/candidate/102644/randall-hayes,lost,Libertarian,2010,congressional
Tommy LaFargue,/candidate/125846/tommy-lafargue,lost,,2010,congressional
"Bob Lang, Jr.",/candidate/125847/bob-lang-jr,lost,,2010,congressional
William McShan,/candidate/125848/william-mcshan,lost,Reform,2010,congressional
"Charlie Melancon, Sr.",/candidate/35601/charlie-melancon-sr,lost,Democratic,2010,congressional
"Sam Melton, Jr.",/candidate/18855/sam-melton-jr,lost,No Party,2010,congressional
Mike Spears,/candidate/125849/mike-spears,lost,,2010,congressional
David Vitter,/candidate/4615/david-vitter,won,Republican,2010,congressional
Ernest Wooton,/candidate/15559/ernest-wooton,lost,,2010,congressional
Myron Katz,/candidate/125850/myron-katz,lost,Democratic,2010,congressional
Steve Scalise,/candidate/9026/steve-scalise,won,Republican,2010,congressional
Arden Wells,/candidate/125851/arden-wells,lost,,2010,congressional
Ron Austin,/candidate/93750/ron-austin,lost,,2010,congressional
Joseph Cao,/candidate/93967/joseph-cao,lost,Republican,2010,congressional
Anthony Marquize,/candidate/125852/anthony-marquize,lost,No Party,2010,congressional
Jack Radosta,/candidate/125853/jack-radosta,lost,No Party,2010,congressional
Cedric Richmond,/candidate/35384/cedric-richmond,won,Democratic,2010,congressional
Jeff Landry,/candidate/93509/jeff-landry,won,Republican,2010,congressional
Ravi Sangisetty,/candidate/125854/ravi-sangisetty,lost,Democratic,2010,congressional
"Artis Cash, Sr.",/candidate/68922/artis-cash-sr,lost,,2010,congressional
"John Fleming, Jr.",/candidate/108811/john-fleming-jr,won,Republican,2010,congressional
David Melville,/candidate/125839/david-melville,lost,Democratic,2010,congressional
Rodney Alexander,/candidate/4545/rodney-alexander,won,Republican,2010,congressional
"""Tom"" Gibbs",/candidate/125855/tom-gibbs,lost,No Party,2010,congressional
Bill Cassidy,/candidate/69494/bill-cassidy,won,Republican,2010,congressional
Merritt McDonald,/candidate/125856/merritt-mcdonald,lost,Democratic,2010,congressional
"Charles Boustany, Jr.",/candidate/35514/charles-boustany-jr,won,Republican,2010,congressional
Scott Brown,/candidate/18919/scott-brown,won,Republican,2010,congressional
Martha Coakley,/candidate/69567/martha-coakley,lost,Democratic,2010,congressional
Joseph Kennedy,/candidate/116845/joseph-kennedy,lost,Liberty,2010,congressional
Michael Engel,/candidate/128329/michael-engel,lost,Independent,2010,congressional
"Bill Gunn, Jr.",/candidate/124889/bill-gunn-jr,lost,Republican,2010,congressional
John Olver,/candidate/26894/john-olver,won,Democratic,2010,congressional
Richard Neal,/candidate/26895/richard-neal,won,Democratic,2010,congressional
Tom Wesley,/candidate/124897/tom-wesley,lost,Republican,2010,congressional
Patrick Barron,/candidate/128330/patrick-barron,lost,Independent,2010,congressional
Marty Lamb,/candidate/124899/marty-lamb,lost,Republican,2010,congressional
Jim McGovern,/candidate/552/jim-mcgovern,won,Democratic,2010,congressional
Susan Allen,/candidate/110805/susan-allen,lost,Independent,2010,congressional
Sean Bielat,/candidate/124904/sean-bielat,lost,Republican,2010,congressional
Barney Frank,/candidate/26897/barney-frank,won,Democratic,2010,congressional
Don Jordan,/candidate/128331/don-jordan,lost,Tax Revolt Independent,2010,congressional
Dale Brown,/candidate/128332/dale-brown,lost,Liberty,2010,congressional
Robert Clark,/candidate/128333/robert-clark,lost,Citizen Legislator,2010,congressional
Jon Golnik,/candidate/124907/jon-golnik,lost,Republican,2010,congressional
Niki Tsongas,/candidate/89417/niki-tsongas,won,Democratic,2010,congressional
Bill Hudak,/candidate/124913/bill-hudak,lost,Republican,2010,congressional
John Tierney,/candidate/553/john-tierney,won,Democratic,2010,congressional
Gerry Dembrowski,/candidate/124916/gerry-dembrowski,lost,Republican,2010,congressional
Ed Markey,/candidate/26900/ed-markey,won,Democratic,2010,congressional
Mike Capuano,/candidate/18883/mike-capuano,won,Democratic,2010,congressional
Phil Dunkelbarger,/candidate/66222/phil-dunkelbarger,lost,Independent,2010,congressional
Vernon Harrison,/candidate/124920/vernon-harrison,lost,Republican,2010,congressional
Stephen Lynch,/candidate/4844/stephen-lynch,won,Democratic,2010,congressional
Bill Keating,/candidate/4743/bill-keating,won,Democratic,2010,congressional
Maryanne Lewis,/candidate/4837/maryanne-lewis,lost,Independent,2010,congressional
Jeff Perry,/candidate/35689/jeff-perry,lost,Republican,2010,congressional
Jim Sheets,/candidate/128335/jim-sheets,lost,Independent,2010,congressional
Joe Van Nes,/candidate/128334/joe-van-nes,lost,Bring Home Troops,2010,congressional
James Adams,/candidate/125680/james-adams,unknown,Libertarian,2010,congressional
Kenniss Henry,/candidate/128323/kenniss-henry,lost,Green Party,2010,congressional
Don Kaplan,/candidate/125628/don-kaplan,unknown,Unaffiliated,2010,congressional
Barbara Mikulski,/candidate/53304/barbara-mikulski,won,Democratic,2010,congressional
Natasha Pettigrew,/candidate/125679/natasha-pettigrew,unknown,Green Party,2010,congressional
Richard Shawver,/candidate/65978/richard-shawver,lost,Constitution,2010,congressional
Eric Wargotz,/candidate/87850/eric-wargotz,lost,Republican,2010,congressional
Richard Davis,/candidate/106365/richard-davis,lost,Libertarian,2010,congressional
Andy Harris,/candidate/19157/andy-harris,won,Republican,2010,congressional
"Frank Kratovil, Jr.",/candidate/101875/frank-kratovil-jr,lost,Democratic,2010,congressional
Marcelo Cardarelli,/candidate/125631/marcelo-cardarelli,lost,Republican,2010,congressional
Lorenzo Gaztanaga,/candidate/106375/lorenzo-gaztanaga,lost,Libertarian,2010,congressional
Dutch Ruppersberger,/candidate/36130/dutch-ruppersberger,won,Democratic,2010,congressional
Alain Lareau,/candidate/125633/alain-lareau,lost,Constitution,2010,congressional
Jerry McKinley,/candidate/128029/jerry-mckinley,lost,Libertarian,2010,congressional
John Sarbanes,/candidate/66575/john-sarbanes,won,Democratic,2010,congressional
Jim Wilhelm,/candidate/125635/jim-wilhelm,lost,Republican,2010,congressional
Robert Broadus,/candidate/101885/robert-broadus,lost,Republican,2010,congressional
Donna Edwards,/candidate/65085/donna-edwards,won,Democratic,2010,congressional
Steny Hoyer,/candidate/26890/steny-hoyer,won,Democratic,2010,congressional
Charles Lollar,/candidate/125638/charles-lollar,lost,Republican,2010,congressional
Gavin Shickle,/candidate/125637/gavin-shickle,lost,Libertarian,2010,congressional
Roscoe Bartlett,/candidate/26891/roscoe-bartlett,won,Republican,2010,congressional
Andrew Duck,/candidate/67109/andrew-duck,lost,Democratic,2010,congressional
Dan Massey,/candidate/125695/dan-massey,lost,Libertarian,2010,congressional
Mike Reed,/candidate/125696/mike-reed,lost,Constitution,2010,congressional
Elijah Cummings,/candidate/345/elijah-cummings,won,Democratic,2010,congressional
"Fred Dickson, Jr.",/candidate/142878/fred-dickson-jr,unknown,Unaffiliated,2010,congressional
"Frank Mirabile, Jr.",/candidate/125697/frank-mirabile-jr,lost,Republican,2010,congressional
Scott Spencer,/candidate/125640/scott-spencer,lost,Libertarian,2010,congressional
Mark Grannis,/candidate/125642/mark-grannis,lost,Libertarian,2010,congressional
Fred Nordhorn,/candidate/125701/fred-nordhorn,lost,Constitution,2010,congressional
Mike Philips,/candidate/125643/mike-philips,lost,Republican,2010,congressional
"Chris Van Hollen, Jr.",/candidate/6098/chris-van-hollen-jr,won,Democratic,2010,congressional
Chellie Pingree,/candidate/6586/chellie-pingree,won,Democratic,2010,congressional
Dean Scontras,/candidate/103420/dean-scontras,lost,Republican,2010,congressional
Jason Levesque,/candidate/120911/jason-levesque,lost,Republican,2010,congressional
Mike Michaud,/candidate/6582/mike-michaud,won,Democratic,2010,congressional
Dan Benishek,/candidate/123056/dan-benishek,won,Republican,2010,congressional
Ellis Boal,/candidate/128215/ellis-boal,lost,Green Party,2010,congressional
Pat Lambert,/candidate/128216/pat-lambert,lost,U.S. Taxpayers,2010,congressional
Gary McDowell,/candidate/37387/gary-mcdowell,lost,Democratic,2010,congressional
Keith Shelton,/candidate/128217/keith-shelton,lost,Libertarian,2010,congressional
Glenn Wilson,/candidate/128218/glenn-wilson,lost,No Party Affiliation,2010,congressional
Lloyd Clarke,/candidate/2069/lloyd-clarke,lost,Green Party,2010,congressional
Joseph Gillotte,/candidate/109749/joseph-gillotte,lost,Libertarian,2010,congressional
Ronald Graeser,/candidate/54478/ronald-graeser,lost,U.S. Taxpayers,2010,congressional
Bill Huizenga,/candidate/38351/bill-huizenga,won,Republican,2010,congressional
Fred Johnson,/candidate/105288/fred-johnson,lost,Democratic,2010,congressional
Justin Amash,/candidate/105566/justin-amash,won,Republican,2010,congressional
Ted Gerrard,/candidate/128220/ted-gerrard,lost,U.S. Taxpayers,2010,congressional
"Pat Miles, Jr.",/candidate/123268/pat-miles-jr,lost,Democratic,2010,congressional
James Rogers,/candidate/128221/james-rogers,lost,Libertarian,2010,congressional
