name,url,status,party,year,election
Dan Franzese,/candidate/209147/dan-franzese,lost,Republican,2022,congressional
Joe Budd,/candidate/116772/joe-budd,lost,Republican,2022,congressional
Jared Moskowitz,/candidate/138155/jared-moskowitz,won,Democratic,2022,congressional
Mark Napier,/candidate/209151/mark-napier,lost,No Party Affiliation,2022,congressional
Christine Scott,/candidate/209153/christine-scott,lost,No Party Affiliation,2022,congressional
Jesus Navarro,/candidate/209156/jesus-navarro,lost,Republican,2022,congressional
Frederica Wilson,/candidate/17319/frederica-wilson,won,Democratic,2022,congressional
Carla Spalding,/candidate/166246/carla-spalding,lost,Republican,2022,congressional
Debbie Wasserman Schultz,/candidate/24301/debbie-wasserman-schultz,won,Democratic,2022,congressional
Mario Diaz-Balart,/candidate/24312/mario-diaz-balart,won,Republican,2022,congressional
Christine Sanon-Jules Olivo,/candidate/191353/christine-sanon-jules-olivo,lost,Democratic,2022,congressional
Maria Salazar,/candidate/182300/maria-salazar,won,Republican,2022,congressional
Annette Taddeo,/candidate/107808/annette-taddeo,lost,Democratic,2022,congressional
Robert Asencio,/candidate/172775/robert-asencio,lost,Democratic,2022,congressional
Carlos Gimenez,/candidate/81366/carlos-gimenez,won,Republican,2022,congressional
Jeremiah Schaffer,/candidate/209162/jeremiah-schaffer,lost,Write-In,2022,congressional
Chase Oliver,/candidate/195318/chase-oliver,lost,Libertarian,2022,congressional
Herschel Walker,/candidate/203218/herschel-walker,won,Republican,2022,congressional
Raphael Warnock,/candidate/189794/raphael-warnock,won,Democratic,2022,congressional
Buddy Carter,/candidate/32085/buddy-carter,won,Republican,2022,congressional
Wade Herring,/candidate/203219/wade-herring,lost,Democratic,2022,congressional
"Sanford Bishop, Jr.",/candidate/26817/sanford-bishop-jr,won,Democratic,2022,congressional
Chris West,/candidate/203224/chris-west,lost,Republican,2022,congressional
Valbrun Almonord,/candidate/189752/valbrun-almonord,lost,Democratic,2022,congressional
Drew Ferguson,/candidate/168132/drew-ferguson,won,Republican,2022,congressional
Jonathan Chavez,/candidate/203227/jonathan-chavez,lost,Republican,2022,congressional
"Hank Johnson, Jr.",/candidate/68070/hank-johnson-jr,won,Democratic,2022,congressional
Nikema Williams,/candidate/176751/nikema-williams,won,Democratic,2022,congressional
Christian Zimm,/candidate/203229/christian-zimm,lost,Republican,2022,congressional
Bob Christian,/candidate/203235/bob-christian,lost,Democratic,2022,congressional
Richard McCormick,/candidate/189765/richard-mccormick,won,Republican,2022,congressional
Lisa Babbage,/candidate/189761/lisa-babbage,lost,"Republican, Write-In",2022,congressional
Mark Gonsalves,/candidate/189762/mark-gonsalves,lost,Republican,2022,congressional
Lucy McBath,/candidate/178538/lucy-mcbath,won,Democratic,2022,congressional
Darrius Butler,/candidate/203243/darrius-butler,lost,Democratic,2022,congressional
Austin Scott,/candidate/11812/austin-scott,won,Republican,2022,congressional
Andrew Clyde,/candidate/189770/andrew-clyde,won,Republican,2022,congressional
Michael Ford,/candidate/203247/michael-ford,lost,Democratic,2022,congressional
Mike Collins,/candidate/151225/mike-collins,won,Republican,2022,congressional
Tabitha Johnson-Green,/candidate/178555/tabitha-johnson-green,lost,Democratic,2022,congressional
Antonio Daza,/candidate/203255/antonio-daza,lost,Democratic,2022,congressional
Barry Loudermilk,/candidate/31618/barry-loudermilk,won,Republican,2022,congressional
Rick Allen,/candidate/136062/rick-allen,won,Republican,2022,congressional
Liz Johnson,/candidate/122904/liz-johnson,lost,Democratic,2022,congressional
Caesar Gonzales,/candidate/189780/caesar-gonzales,lost,Republican,2022,congressional
David Scott,/candidate/7826/david-scott,won,Democratic,2022,congressional
Marcus Flowers,/candidate/203266/marcus-flowers,lost,Democratic,2022,congressional
Marjorie Greene,/candidate/189785/marjorie-greene,won,Republican,2022,congressional
James Moylan,/candidate/209781/james-moylan,won,Republican,2022,congressional
Judith Won Pat,/candidate/209780/judith-won-pat,lost,Democratic,2022,congressional
Feena Bonoan,/candidate/192355/feena-bonoan,lost,Libertarian,2022,congressional
Dan Decker,/candidate/208330/dan-decker,lost,Aloha 'Aina,2022,congressional
Bob McDermott,/candidate/14848/bob-mcdermott,lost,Republican,2022,congressional
Emma Jane Pohlman,/candidate/208346/emma-jane-pohlman,lost,Green Party,2022,congressional
Brian Schatz,/candidate/17852/brian-schatz,won,Democratic,2022,congressional
Ed Case,/candidate/3422/ed-case,won,Democratic,2022,congressional
Conrad Kress,/candidate/208351/conrad-kress,lost,Republican,2022,congressional
Joe Akana,/candidate/192365/joe-akana,lost,Republican,2022,congressional
Michelle Tippens,/candidate/172232/michelle-tippens,lost,Libertarian,2022,congressional
Jill Tokuda,/candidate/68493/jill-tokuda,won,Democratic,2022,congressional
Michael Franken,/candidate/189930/michael-franken,lost,Democratic,2022,congressional
Chuck Grassley,/candidate/53293/chuck-grassley,won,Republican,2022,congressional
Christina Bohannan,/candidate/191056/christina-bohannan,lost,Democratic,2022,congressional
Mariannette Miller-Meeks,/candidate/103294/mariannette-miller-meeks,won,Republican,2022,congressional
Ashley Hinson,/candidate/168783/ashley-hinson,won,Republican,2022,congressional
Liz Mathis,/candidate/136806/liz-mathis,lost,Democratic,2022,congressional
Cindy Axne,/candidate/179226/cindy-axne,lost,Democratic,2022,congressional
Zach Nunn,/candidate/151170/zach-nunn,won,Republican,2022,congressional
Randy Feenstra,/candidate/103301/randy-feenstra,won,Republican,2022,congressional
Bryan Holder,/candidate/155344/bryan-holder,lost,Liberty Caucus,2022,congressional
Ryan Melton,/candidate/203889/ryan-melton,lost,Democratic,2022,congressional
Scott Cleveland,/candidate/203028/scott-cleveland,lost,Independent,2022,congressional
Mike Crapo,/candidate/26830/mike-crapo,won,Republican,2022,congressional
Idaho Law,/candidate/189972/idaho-law,lost,Libertarian,2022,congressional
David Roth,/candidate/191046/david-roth,lost,Democratic,2022,congressional
"Ray Writz, Jr.",/candidate/56774/ray-writz-jr,lost,Constitution,2022,congressional
Darian Drake,/candidate/210925/darian-drake,lost,Libertarian,2022,congressional
Joseph Evans,/candidate/183086/joseph-evans,unknown,Libertarian,2022,congressional
Russ Fulcher,/candidate/33091/russ-fulcher,won,Republican,2022,congressional
Kaylee Peterson,/candidate/203032/kaylee-peterson,lost,Democratic,2022,congressional
Wendy Norman,/candidate/203033/wendy-norman,lost,Democratic,2022,congressional
Mike Simpson,/candidate/2917/mike-simpson,won,Republican,2022,congressional
Tammy Duckworth,/candidate/57442/tammy-duckworth,won,Democratic,2022,congressional
William Redpath,/candidate/55856/william-redpath,lost,Libertarian,2022,congressional
Kathy Salvi,/candidate/57444/kathy-salvi,lost,Republican,2022,congressional
Eric Carlson,/candidate/204278/eric-carlson,lost,Republican,2022,congressional
Jonathan Jackson,/candidate/204284/jonathan-jackson,won,Democratic,2022,congressional
Robin Kelly,/candidate/33384/robin-kelly,won,Democratic,2022,congressional
Thomas Lynch,/candidate/204298/thomas-lynch,lost,Republican,2022,congressional
Justin Burau,/candidate/204300/justin-burau,lost,Republican,2022,congressional
Delia Ramirez,/candidate/177128/delia-ramirez,won,Democratic,2022,congressional
James Falakos,/candidate/204303/james-falakos,lost,Republican,2022,congressional
Chuy Garcia,/candidate/6261/chuy-garcia,won,Democratic,2022,congressional
Edward Hershey,/candidate/209796/edward-hershey,lost,Working Class,2022,congressional
Jerico Cruz,/candidate/209361/jerico-cruz,lost,Independent,2022,congressional
Tom Hanson,/candidate/33366/tom-hanson,lost,Republican,2022,congressional
Mike Quigley,/candidate/83310/mike-quigley,won,Democratic,2022,congressional
Sean Casten,/candidate/176982/sean-casten,won,Democratic,2022,congressional
Keith Pekau,/candidate/198132/keith-pekau,lost,Republican,2022,congressional
Danny Davis,/candidate/233/danny-davis,won,Democratic,2022,congressional
Chris Dargis,/candidate/204314/chris-dargis,lost,Republican,2022,congressional
Raja Krishnamoorthi,/candidate/117519/raja-krishnamoorthi,won,Democratic,2022,congressional
Maxwell Rice,/candidate/177084/maxwell-rice,lost,Republican,2022,congressional
Jan Schakowsky,/candidate/6387/jan-schakowsky,won,Democratic,2022,congressional
Brad Schneider,/candidate/134948/brad-schneider,won,Democratic,2022,congressional
Joe Severino,/candidate/204317/joe-severino,lost,Republican,2022,congressional
Bill Foster,/candidate/101632/bill-foster,won,Democratic,2022,congressional
Catalina Lauf,/candidate/187980/catalina-lauf,lost,Republican,2022,congressional
Mike Bost,/candidate/6302/mike-bost,won,Republican,2022,congressional
Chip Markel,/candidate/204323/chip-markel,lost,Democratic,2022,congressional
Nikki Budzinski,/candidate/204328/nikki-budzinski,won,Democratic,2022,congressional
Regan Deering,/candidate/204324/regan-deering,lost,Republican,2022,congressional
Scott Gryder,/candidate/147876/scott-gryder,lost,Republican,2022,congressional
Lauren Underwood,/candidate/177001/lauren-underwood,won,Democratic,2022,congressional
Paul Lange,/candidate/9599/paul-lange,lost,Democratic,2022,congressional
Mary Miller,/candidate/187988/mary-miller,won,Republican,2022,congressional
Elizabeth Haderlein,/candidate/210549/elizabeth-haderlein,lost,Democratic,2022,congressional
Darin LaHood,/candidate/128760/darin-lahood,won,Republican,2022,congressional
Esther King,/candidate/187993/esther-king,lost,Republican,2022,congressional
Eric Sorensen,/candidate/204339/eric-sorensen,won,Democratic,2022,congressional
Antonio Alvarez,/candidate/210099/antonio-alvarez,lost,"Political Synergy, Write-In",2022,congressional
Thomas Baer,/candidate/210097/thomas-baer,lost,"Independent, Write-In",2022,congressional
Phillip Beachy,/candidate/201934/phillip-beachy,lost,"Independent, Write-In",2022,congressional
Haneefah Khaaliq,/candidate/201811/haneefah-khaaliq,lost,"Independent, Write-In",2022,congressional
"Thomas McDermott, Jr.",/candidate/72964/thomas-mcdermott-jr,lost,Democratic,2022,congressional
Daniel Niederberger,/candidate/189234/daniel-niederberger,lost,"Other, Write-In",2022,congressional
James Sceniak,/candidate/206427/james-sceniak,lost,Libertarian,2022,congressional
David Storer,/candidate/210098/david-storer,lost,"Independent, Write-In",2022,congressional
Todd Young,/candidate/120345/todd-young,won,Republican,2022,congressional
Jennifer-Ruth Green,/candidate/201912/jennifer-ruth-green,lost,Republican,2022,congressional
Samuel Kravitz,/candidate/207287/samuel-kravitz,unknown,Independent,2022,congressional
Frank Mrvan,/candidate/113775/frank-mrvan,won,Democratic,2022,congressional
Bill Powers,/candidate/189221/bill-powers,lost,"Independent, Write-In",2022,congressional
Marla Godette,/candidate/210765/marla-godette,lost,"Independent, Write-In",2022,congressional
William Henry,/candidate/193495/william-henry,lost,Libertarian,2022,congressional
William Henry,/candidate/193495/william-henry,lost,Libertarian,2022,congressional
Mike Hubbard,/candidate/206428/mike-hubbard,lost,Write-In (Independent),2022,congressional
Paul Steury,/candidate/201924/paul-steury,lost,Democratic,2022,congressional
Paul Steury,/candidate/201924/paul-steury,lost,Democratic,2022,congressional
Jackie Walorski,/candidate/34205/jackie-walorski,unknown,Republican,2022,congressional
Rudy Yakym III,/candidate/210545/rudy-yakym-iii,won,Republican,2022,congressional
Rudy Yakym III,/candidate/210545/rudy-yakym-iii,won,Republican,2022,congressional
Jim Banks,/candidate/116801/jim-banks,won,Republican,2022,congressional
Nathan Gotsch,/candidate/206781/nathan-gotsch,lost,Independent,2022,congressional
Gary Snyder,/candidate/102949/gary-snyder,lost,Democratic,2022,congressional
Jim Baird,/candidate/86013/jim-baird,won,Republican,2022,congressional
Roger Day,/candidate/149632/roger-day,lost,Democratic,2022,congressional
Jeannine Lake,/candidate/177857/jeannine-lake,lost,Democratic,2022,congressional
Victoria Spartz,/candidate/178203/victoria-spartz,won,Republican,2022,congressional
Greg Pence,/candidate/177876/greg-pence,won,Republican,2022,congressional
Cynthia Wirth,/candidate/189684/cynthia-wirth,lost,Democratic,2022,congressional
André Carson,/candidate/84917/andre-carson,won,Democratic,2022,congressional
Angela Grabovsky,/candidate/201950/angela-grabovsky,lost,Republican,2022,congressional
Gavin Maple,/candidate/206429/gavin-maple,lost,Libertarian,2022,congressional
Larry Bucshon,/candidate/120335/larry-bucshon,won,Republican,2022,congressional
Andrew Horning,/candidate/34330/andrew-horning,lost,Libertarian,2022,congressional
Ray McCormick,/candidate/201914/ray-mccormick,lost,Democratic,2022,congressional
Jacob Bailey,/candidate/201810/jacob-bailey,lost,"Green Party, Write-In",2022,congressional
Matthew Fyfe,/candidate/201919/matthew-fyfe,lost,Democratic,2022,congressional
Erin Houchin,/candidate/149614/erin-houchin,won,Republican,2022,congressional
Tonya Millis,/candidate/193494/tonya-millis,lost,Libertarian,2022,congressional
David Graham,/candidate/210373/david-graham,lost,Libertarian,2022,congressional
Mark Holland,/candidate/74346/mark-holland,lost,Democratic,2022,congressional
Jerry Moran,/candidate/542/jerry-moran,won,Republican,2022,congressional
Jimmy Beard,/candidate/208707/jimmy-beard,lost,Democratic,2022,congressional
Tracey Mann,/candidate/125007/tracey-mann,won,Republican,2022,congressional
Jacob LaTurner,/candidate/107024/jacob-laturner,won,Republican,2022,congressional
Patrick Schmidt,/candidate/207974/patrick-schmidt,lost,Democratic,2022,congressional
Amanda Adkins,/candidate/192432/amanda-adkins,lost,Republican,2022,congressional
Sharice Davids,/candidate/181201/sharice-davids,won,Democratic,2022,congressional
Steven Hohe,/candidate/173278/steven-hohe,lost,Libertarian,2022,congressional
Ron Estes,/candidate/125031/ron-estes,won,Republican,2022,congressional
Bob Hernandez,/candidate/208708/bob-hernandez,lost,Democratic,2022,congressional
Charles Booker,/candidate/167536/charles-booker,lost,Democratic,2022,congressional
Rand Paul,/candidate/117285/rand-paul,won,Republican,2022,congressional
Charles Thomason,/candidate/210534/charles-thomason,lost,Write-In,2022,congressional
Billy Ray Wilson,/candidate/35023/billy-ray-wilson,lost,Write-In,2022,congressional
Jimmy Ausbrooks,/candidate/188826/jimmy-ausbrooks,lost,Democratic,2022,congressional
"James Comer, Jr.",/candidate/35169/james-comer-jr,won,Republican,2022,congressional
Brett Guthrie,/candidate/18829/brett-guthrie,won,Republican,2022,congressional
Hank Linderman,/candidate/177886/hank-linderman,lost,Democratic,2022,congressional
Daniel Cobble,/candidate/201452/daniel-cobble,lost,"Republican, Write-In",2022,congressional
Morgan McGarvey,/candidate/139826/morgan-mcgarvey,won,Democratic,2022,congressional
Stuart Ray,/candidate/201455/stuart-ray,lost,Republican,2022,congressional
Matthew Lehman,/candidate/201456/matthew-lehman,lost,Democratic,2022,congressional
Thomas Massie,/candidate/132068/thomas-massie,won,Republican,2022,congressional
Ethan Osborne,/candidate/209909/ethan-osborne,lost,Independent,2022,congressional
Conor Halbleib,/candidate/201459/conor-halbleib,lost,Democratic,2022,congressional
Stephan Mazur,/candidate/211140/stephan-mazur,lost,Write-In,2022,congressional
Hal Rogers,/candidate/26875/hal-rogers,won,Republican,2022,congressional
Andy Barr,/candidate/117290/andy-barr,won,Republican,2022,congressional
Randy Cravens II,/candidate/209911/randy-cravens-ii,lost,Write-In,2022,congressional
Maxwell Froedge,/candidate/209912/maxwell-froedge,lost,Write-In,2022,congressional
Geoff Young,/candidate/143416/geoff-young,lost,Democratic,2022,congressional
John Kennedy,/candidate/35496/john-kennedy,won,Republican,2022,congressional
Steve Scalise,/candidate/9026/steve-scalise,won,Republican,2022,congressional
Troy Carter,/candidate/35462/troy-carter,won,Democratic,2022,congressional
Clay Higgins,/candidate/174484/clay-higgins,won,Republican,2022,congressional
Mike Johnson,/candidate/156097/mike-johnson,won,Republican,2022,congressional
Julia Letlow,/candidate/195745/julia-letlow,won,Republican,2022,congressional
Garret Graves,/candidate/155424/garret-graves,won,Republican,2022,congressional
Dean Martilli,/candidate/208542/dean-martilli,lost,Republican,2022,congressional
Richard Neal,/candidate/26895/richard-neal,won,Democratic,2022,congressional
Jim McGovern,/candidate/552/jim-mcgovern,won,Democratic,2022,congressional
Jeffrey Sossa-Paquette,/candidate/208543/jeffrey-sossa-paquette,lost,Republican,2022,congressional
Lori Trahan,/candidate/182310/lori-trahan,won,Democratic,2022,congressional
Dean Tran,/candidate/77264/dean-tran,lost,Republican,2022,congressional
Jake Auchincloss,/candidate/173832/jake-auchincloss,won,Democratic,2022,congressional
Katherine Clark,/candidate/35858/katherine-clark,won,Democratic,2022,congressional
Caroline Colarusso,/candidate/154071/caroline-colarusso,lost,Republican,2022,congressional
"Robert May, Jr.",/candidate/194791/robert-may-jr,lost,Republican,2022,congressional
Seth Moulton,/candidate/146299/seth-moulton,won,Democratic,2022,congressional
Mark Tashjian,/candidate/208545/mark-tashjian,lost,Libertarian,2022,congressional
"Donnie Palmer, Jr.",/candidate/209606/donnie-palmer-jr,lost,Republican,2022,congressional
Ayanna Pressley,/candidate/122700/ayanna-pressley,won,Democratic,2022,congressional
Robert Burke,/candidate/208772/robert-burke,lost,Republican,2022,congressional
Stephen Lynch,/candidate/4844/stephen-lynch,won,Democratic,2022,congressional
Jesse Brown,/candidate/189532/jesse-brown,lost,Republican,2022,congressional
Bill Keating,/candidate/4743/bill-keating,won,Democratic,2022,congressional
Chris Chaffee,/candidate/125692/chris-chaffee,lost,Republican,2022,congressional
Scottie Griffin,/candidate/210065/scottie-griffin,lost,"Democratic, Write-In",2022,congressional
"Chris Van Hollen, Jr.",/candidate/6098/chris-van-hollen-jr,won,Democratic,2022,congressional
AJ Wildman,/candidate/134779/aj-wildman,lost,"No Party Affiliation, Write-In",2022,congressional
Andy Harris,/candidate/19157/andy-harris,won,Republican,2022,congressional
Heather Mizeur,/candidate/68575/heather-mizeur,lost,Democratic,2022,congressional
Daniel Thibeault,/candidate/207253/daniel-thibeault,lost,Libertarian,2022,congressional
Nicolee Ambrose,/candidate/206946/nicolee-ambrose,lost,Republican,2022,congressional
Dutch Ruppersberger,/candidate/36130/dutch-ruppersberger,won,Democratic,2022,congressional
Yuripzy Morgan,/candidate/167246/yuripzy-morgan,lost,Republican,2022,congressional
John Sarbanes,/candidate/66575/john-sarbanes,won,Democratic,2022,congressional
Glenn Ivey,/candidate/166279/glenn-ivey,won,Democratic,2022,congressional
Jeff Warner,/candidate/202116/jeff-warner,lost,Republican,2022,congressional
Steny Hoyer,/candidate/26890/steny-hoyer,won,Democratic,2022,congressional
Chris Palombi,/candidate/189329/chris-palombi,lost,Republican,2022,congressional
Neil Parrott,/candidate/125708/neil-parrott,lost,Republican,2022,congressional
David Trone,/candidate/167336/david-trone,won,Democratic,2022,congressional
Scott Collier,/candidate/150069/scott-collier,lost,Republican,2022,congressional
Kweisi Mfume,/candidate/26892/kweisi-mfume,won,Democratic,2022,congressional
Gregory Coll,/candidate/189342/gregory-coll,lost,Republican,2022,congressional
Andrés Garcia,/candidate/202128/andres-garcia,lost,Libertarian,2022,congressional
Jamie Raskin,/candidate/65904/jamie-raskin,won,Democratic,2022,congressional
Alan MacDonald,/candidate/210772/alan-macdonald,lost,"Love Over Violent Empire, Write-In",2022,congressional
Chellie Pingree,/candidate/6586/chellie-pingree,won,Democratic,2022,congressional
Edwin Thelander,/candidate/203883/edwin-thelander,lost,Republican,2022,congressional
Tiffany Bond,/candidate/183598/tiffany-bond,lost,Independent,2022,congressional
Jared Golden,/candidate/151420/jared-golden,won,Democratic,2022,congressional
Bruce Poliquin,/candidate/120909/bruce-poliquin,lost,Republican,2022,congressional
Jack Bergman,/candidate/170172/jack-bergman,won,Republican,2022,congressional
Andrew Gale,/candidate/210592/andrew-gale,lost,Libertarian,2022,congressional
Liz Hakola,/candidate/210593/liz-hakola,lost,Working Class,2022,congressional
Bob Lorinser,/candidate/206497/bob-lorinser,lost,Democratic,2022,congressional
Nathan Hewer,/candidate/182644/nathan-hewer,lost,Libertarian,2022,congressional
Jerry Hilliard,/candidate/181070/jerry-hilliard,lost,Democratic,2022,congressional
John Moolenaar,/candidate/37676/john-moolenaar,won,Republican,2022,congressional
John Gibbs,/candidate/206498/john-gibbs,lost,Republican,2022,congressional
Jamie Lewis,/candidate/68864/jamie-lewis,lost,Libertarian,2022,congressional
Louis Palus,/candidate/184772/louis-palus,lost,Working Class,2022,congressional
Hillary Scholten,/candidate/191584/hillary-scholten,won,Democratic,2022,congressional
Joseph Alfonso,/candidate/206500/joseph-alfonso,lost,"Democratic, Write-In",2022,congressional
Curtis Clark,/candidate/210594/curtis-clark,lost,U.S. Taxpayers,2022,congressional
Bill Huizenga,/candidate/38351/bill-huizenga,won,Republican,2022,congressional
Lorence Wenke,/candidate/38088/lorence-wenke,lost,Libertarian,2022,congressional
Bart Goldberg,/candidate/147727/bart-goldberg,lost,Democratic,2022,congressional
Norman Peterson,/candidate/182848/norman-peterson,lost,Libertarian,2022,congressional
Ezra Scott,/candidate/210595/ezra-scott,lost,U.S. Taxpayers,2022,congressional
Tim Walberg,/candidate/8618/tim-walberg,won,Republican,2022,congressional
Debbie Dingell,/candidate/152482/debbie-dingell,won,Democratic,2022,congressional
Whittney Williams,/candidate/191639/whittney-williams,lost,Republican,2022,congressional
Tom Barrett,/candidate/153540/tom-barrett,lost,Republican,2022,congressional
Leah Dailey,/candidate/210596/leah-dailey,lost,Libertarian,2022,congressional
Elissa Slotkin,/candidate/181080/elissa-slotkin,won,Democratic,2022,congressional
David Canny,/candidate/193561/david-canny,lost,Libertarian,2022,congressional
Kathy Goodwin,/candidate/184735/kathy-goodwin,lost,Working Class,2022,congressional
Paul Junge,/candidate/191628/paul-junge,lost,Republican,2022,congressional
Dan Kildee,/candidate/136102/dan-kildee,won,Democratic,2022,congressional
Brian Jaye,/candidate/206506/brian-jaye,lost,Democratic,2022,congressional
Jake Kelts,/candidate/210597/jake-kelts,lost,Libertarian,2022,congressional
Lisa McClain,/candidate/191633/lisa-mcclain,won,Republican,2022,congressional
Jim Walkowicz,/candidate/210598/jim-walkowicz,lost,Working Class,2022,congressional
John James,/candidate/181062/john-james,won,Republican,2022,congressional
Andrea Kirby,/candidate/184740/andrea-kirby,lost,Working Class,2022,congressional
Carl Marlinga,/candidate/124508/carl-marlinga,lost,Democratic,2022,congressional
Mike Saliba,/candidate/174423/mike-saliba,lost,Libertarian,2022,congressional
Mark Ambrose,/candidate/206511/mark-ambrose,lost,Republican,2022,congressional
Haley Stevens,/candidate/181092/haley-stevens,won,Democratic,2022,congressional
Steven Elliott,/candidate/206513/steven-elliott,lost,Republican,2022,congressional
Rashida Tlaib,/candidate/105368/rashida-tlaib,won,Democratic,2022,congressional
Gary Walkowicz,/candidate/155060/gary-walkowicz,lost,Working Class,2022,congressional
Martell Bivings,/candidate/206521/martell-bivings,lost,Republican,2022,congressional
Simone Coleman,/candidate/195370/simone-coleman,lost,Working Class,2022,congressional
Christopher Dardzinski,/candidate/159878/christopher-dardzinski,lost,U.S. Taxpayers,2022,congressional
Shri Thanedar,/candidate/182346/shri-thanedar,won,Democratic,2022,congressional
Jeff Ettinger,/candidate/206804/jeff-ettinger,lost,Democratic/Farmer/Labor,2022,congressional
Brad Finstad,/candidate/38612/brad-finstad,won,Republican,2022,congressional
Haroun McClellan,/candidate/206810/haroun-mcclellan,lost,Grassroots - Legalize Cannabis,2022,congressional
Richard Reisdorf,/candidate/206800/richard-reisdorf,lost,Legal Marijuana Now,2022,congressional
Brian Abrahamson,/candidate/171368/brian-abrahamson,lost,Grassroots - Legalize Cannabis,2022,congressional
Jeff Ettinger,/candidate/206804/jeff-ettinger,lost,Democratic/Farmer/Labor,2022,congressional
Brad Finstad,/candidate/38612/brad-finstad,won,Republican,2022,congressional
Richard Reisdorf,/candidate/206800/richard-reisdorf,lost,Legal Marijuana Now,2022,congressional
Angie Craig,/candidate/166261/angie-craig,won,Democratic/Farmer/Labor,2022,congressional
Tyler Kistner,/candidate/192397/tyler-kistner,lost,Republican,2022,congressional
Paula Overby,/candidate/146030/paula-overby,unknown,Legal Marijuana Now,2022,congressional
Dean Phillips,/candidate/181357/dean-phillips,won,Democratic/Farmer/Labor,2022,congressional
Tom Weiler,/candidate/207731/tom-weiler,lost,Republican,2022,congressional
Betty McCollum,/candidate/3812/betty-mccollum,won,Democratic/Farmer/Labor,2022,congressional
May Xiong,/candidate/207733/may-xiong,lost,Republican,2022,congressional
Cicely Davis,/candidate/207736/cicely-davis,lost,Republican,2022,congressional
Ilhan Omar,/candidate/171628/ilhan-omar,won,Democratic/Farmer/Labor,2022,congressional
Tom Emmer,/candidate/38894/tom-emmer,won,Republican,2022,congressional
Jeanne Hendricks,/candidate/207741/jeanne-hendricks,lost,Democratic/Farmer/Labor,2022,congressional
Jill Abahsain,/candidate/194024/jill-abahsain,lost,Democratic/Farmer/Labor,2022,congressional
Michelle Fischbach,/candidate/3882/michelle-fischbach,won,Republican,2022,congressional
Travis Johnson,/candidate/207742/travis-johnson,lost,Legal Marijuana Now,2022,congressional
Jennifer Schultz,/candidate/152798/jennifer-schultz,lost,Democratic/Farmer/Labor,2022,congressional
Peter Stauber,/candidate/159954/peter-stauber,won,Republican,2022,congressional
Trudy Busch Valentine,/candidate/205839/trudy-busch-valentine,lost,Democratic,2022,congressional
Jonathan Dine,/candidate/123277/jonathan-dine,lost,Libertarian,2022,congressional
Eric Schmitt,/candidate/104474/eric-schmitt,won,Republican,2022,congressional
Paul Venable,/candidate/103848/paul-venable,lost,Constitution,2022,congressional
Cori Bush,/candidate/169020/cori-bush,won,Democratic,2022,congressional
Andrew Jones,/candidate/205840/andrew-jones,lost,Republican,2022,congressional
George Zsidisin,/candidate/205845/george-zsidisin,lost,Libertarian,2022,congressional
Trish Gunby,/candidate/186490/trish-gunby,lost,Democratic,2022,congressional
Bill Slantz,/candidate/183302/bill-slantz,lost,Libertarian,2022,congressional
Ann Wagner,/candidate/136083/ann-wagner,won,Republican,2022,congressional
Blaine Luetkemeyer,/candidate/20400/blaine-luetkemeyer,won,Republican,2022,congressional
Bethany Mann,/candidate/205853/bethany-mann,lost,Democratic,2022,congressional
Mark Alford,/candidate/205858/mark-alford,won,Republican,2022,congressional
Randy Langkraehr,/candidate/39194/randy-langkraehr,lost,Libertarian,2022,congressional
Jack Truman,/candidate/39725/jack-truman,lost,Democratic,2022,congressional
Emanuel Cleaver II,/candidate/39507/emanuel-cleaver-ii,won,Democratic,2022,congressional
Robin Dominick,/candidate/192102/robin-dominick,lost,Libertarian,2022,congressional
Jacob Turk,/candidate/65309/jacob-turk,lost,Republican,2022,congressional
Sam Graves,/candidate/9425/sam-graves,won,Republican,2022,congressional
Edward Maidment,/candidate/205865/edward-maidment,lost,Libertarian,2022,congressional
Henry Martin,/candidate/180524/henry-martin,lost,Democratic,2022,congressional
Eric Burlison,/candidate/104635/eric-burlison,won,Republican,2022,congressional
Kevin Craig,/candidate/39580/kevin-craig,lost,Libertarian,2022,congressional
Kristen Radaker-Sheafer,/candidate/205870/kristen-radaker-sheafer,lost,Democratic,2022,congressional
Jim Higgins,/candidate/1309/jim-higgins,lost,Libertarian,2022,congressional
Randi McCallian,/candidate/205873/randi-mccallian,lost,Democratic,2022,congressional
Jason Smith,/candidate/59318/jason-smith,won,Republican,2022,congressional
Kilili Sablan,/candidate/110903/kilili-sablan,won,"Democratic, Independent",2022,congressional
Dianne Black,/candidate/186577/dianne-black,lost,Democratic,2022,congressional
Trent Kelly,/candidate/156389/trent-kelly,won,Republican,2022,congressional
Brian Flowers,/candidate/188869/brian-flowers,lost,Republican,2022,congressional
Bennie Thompson,/candidate/26929/bennie-thompson,won,Democratic,2022,congressional
Michael Guest,/candidate/179667/michael-guest,won,Republican,2022,congressional
Shuwaski Young,/candidate/202519/shuwaski-young,lost,Democratic,2022,congressional
Johnny DuPree,/candidate/76406/johnny-dupree,lost,Democratic,2022,congressional
Mike Ezell,/candidate/202526/mike-ezell,won,Republican,2022,congressional
Jesse Hudson,/candidate/202535/jesse-hudson,unknown,No Party Affiliation,2022,congressional
Alden Johnson,/candidate/202534/alden-johnson,lost,Libertarian,2022,congressional
Aaron Lee,/candidate/202537/aaron-lee,unknown,No Party Affiliation,2022,congressional
