name,url,status,party,year,election
Mick Rich,/candidate/177971/mick-rich,lost,Republican,2018,congressional
Janice Arnold-Jones,/candidate/43547/janice-arnold-jones,lost,Republican,2018,congressional
Deb Haaland,/candidate/149368/deb-haaland,won,Democratic,2018,congressional
Lloyd Princeton,/candidate/177976/lloyd-princeton,lost,Libertarian,2018,congressional
Yvette Herrell,/candidate/121681/yvette-herrell,lost,Republican,2018,congressional
Xochitl Torres Small,/candidate/177978/xochitl-torres-small,won,Democratic,2018,congressional
"Ben Luján, Jr.",/candidate/102842/ben-lujan-jr,won,Democratic,2018,congressional
Christopher Manning,/candidate/177981/christopher-manning,lost,Libertarian,2018,congressional
Steve McFall,/candidate/167357/steve-mcfall,lost,Republican,2018,congressional
Kamau Bakari,/candidate/152192/kamau-bakari,lost,Independent American,2018,congressional
Tim Hagan,/candidate/13787/tim-hagan,lost,Libertarian,2018,congressional
Dean Heller,/candidate/2291/dean-heller,lost,Republican,2018,congressional
Barry Michaels,/candidate/65927/barry-michaels,lost,No Political Party,2018,congressional
Jacky Rosen,/candidate/169471/jacky-rosen,won,Democratic,2018,congressional
Joyce Bentley,/candidate/180063/joyce-bentley,lost,Republican,2018,congressional
Daniel Garfield,/candidate/180064/daniel-garfield,lost,Independent American,2018,congressional
"Robert Strawder, Jr.",/candidate/180065/robert-strawder-jr,lost,Libertarian,2018,congressional
Dina Titus,/candidate/2629/dina-titus,won,Democratic,2018,congressional
Mark Amodei,/candidate/12537/mark-amodei,won,Republican,2018,congressional
Clint Koble,/candidate/179787/clint-koble,lost,Democratic,2018,congressional
Steve Brown,/candidate/138401/steve-brown,lost,Libertarian,2018,congressional
Gil Eisner,/candidate/180067/gil-eisner,lost,No Political Party,2018,congressional
David Goossen,/candidate/152193/david-goossen,lost,No Political Party,2018,congressional
Tony Gumina,/candidate/169295/tony-gumina,lost,No Political Party,2018,congressional
Susie Lee,/candidate/169344/susie-lee,won,Democratic,2018,congressional
Danny Tarkanian,/candidate/44098/danny-tarkanian,lost,Republican,2018,congressional
Harry Vickers,/candidate/180076/harry-vickers,lost,Independent American,2018,congressional
Cresent Hardy,/candidate/121872/cresent-hardy,lost,Republican,2018,congressional
Steven Horsford,/candidate/44064/steven-horsford,won,Democratic,2018,congressional
Gregg Luckner,/candidate/179780/gregg-luckner,lost,Libertarian,2018,congressional
Warren Markowitz,/candidate/67099/warren-markowitz,lost,Independent American,2018,congressional
Dean McGonigle,/candidate/179781/dean-mcgonigle,lost,No Political Party,2018,congressional
Rodney Smith,/candidate/169366/rodney-smith,lost,No Political Party,2018,congressional
Chele Farley,/candidate/180304/chele-farley,lost,"Conservative, Reform, Republican",2018,congressional
Kirsten Gillibrand,/candidate/65147/kirsten-gillibrand,won,"Democratic, Independence, Women's Equality, Working Families",2018,congressional
Kate Browning,/candidate/91456/kate-browning,lost,"Democratic, Women's Equality",2018,congressional
Perry Gershon,/candidate/180399/perry-gershon,lost,Democratic,2018,congressional
Patricia Latzman,/candidate/169641/patricia-latzman,lost,Working Families,2018,congressional
Lee Zeldin,/candidate/110252/lee-zeldin,won,"Conservative, Independence, Reform, Republican",2018,congressional
DuWayne Gregory,/candidate/114562/duwayne-gregory,lost,"Democratic, Independence, Women's Equality, Working Families",2018,congressional
Pete King,/candidate/26968/pete-king,won,"Conservative, Reform, Republican, Tax Revolt",2018,congressional
Liuba Shirley,/candidate/180305/liuba-shirley,lost,Democratic,2018,congressional
Dan DeBono,/candidate/180306/dan-debono,lost,"Conservative, Reform, Republican",2018,congressional
Thomas Suozzi,/candidate/92111/thomas-suozzi,won,"Democratic, Independence, Reform, Women's Equality, Working Families",2018,congressional
Ameer Benno,/candidate/182315/ameer-benno,lost,"Conservative, Reform, Republican",2018,congressional
Kathleen Rice,/candidate/127653/kathleen-rice,won,"Democratic, Women's Equality",2018,congressional
Gregory Meeks,/candidate/4360/gregory-meeks,won,Democratic,2018,congressional
Thomas Hillgardner,/candidate/182316/thomas-hillgardner,lost,Green Party,2018,congressional
Grace Meng,/candidate/69157/grace-meng,won,"Democratic, Reform, Women's Equality, Working Families",2018,congressional
Jeff Kurzon,/candidate/153245/jeff-kurzon,lost,Reform,2018,congressional
Joseph Lieberman,/candidate/182317/joseph-lieberman,lost,Conservative,2018,congressional
Nydia Velázquez,/candidate/26975/nydia-velazquez,won,"Democratic, Women's Equality, Working Families",2018,congressional
Hakeem Jeffries,/candidate/55285/hakeem-jeffries,won,"Democratic, Women's Equality, Working Families",2018,congressional
Ernest Johnson,/candidate/22924/ernest-johnson,lost,Conservative,2018,congressional
Jessica White,/candidate/182318/jessica-white,lost,Reform,2018,congressional
Joel Anabilah-Azumah,/candidate/180404/joel-anabilah-azumah,lost,Reform,2018,congressional
Yvette Clarke,/candidate/44741/yvette-clarke,won,"Democratic, Working Families",2018,congressional
Lutchi Gayot,/candidate/182319/lutchi-gayot,lost,"Conservative, Republican",2018,congressional
Naomi Levin,/candidate/180405/naomi-levin,lost,"Conservative, Reform, Republican",2018,congressional
Jerry Nadler,/candidate/26980/jerry-nadler,won,"Democratic, Women's Equality, Working Families",2018,congressional
Hank Bardel,/candidate/55435/hank-bardel,lost,Green Party,2018,congressional
"Dan Donovan, Jr.",/candidate/127760/dan-donovan-jr,lost,"Conservative, Independence, Reform, Republican",2018,congressional
Max Rose,/candidate/180409/max-rose,won,"Democratic, Women's Equality, Working Families",2018,congressional
Scott Hutchins,/candidate/175102/scott-hutchins,lost,Green Party,2018,congressional
Carolyn Maloney,/candidate/26978/carolyn-maloney,won,"Democratic, Reform, Women's Equality, Working Families",2018,congressional
Eliot Rabin,/candidate/180414/eliot-rabin,lost,Republican,2018,congressional
Jineea Butler,/candidate/182320/jineea-butler,lost,"Reform, Republican",2018,congressional
Adriano Espaillat,/candidate/14379/adriano-espaillat,won,"Democratic, Working Families",2018,congressional
Joe Crowley,/candidate/4295/joe-crowley,lost,"Democratic, Women's Equality, Working Families",2018,congressional
James Dillon,/candidate/22996/james-dillon,lost,Reform,2018,congressional
Alexandria Ocasio-Cortez,/candidate/180416/alexandria-ocasio-cortez,won,Democratic,2018,congressional
Anthony Pappas,/candidate/180417/anthony-pappas,lost,Republican,2018,congressional
Elizabeth Perri,/candidate/142531/elizabeth-perri,lost,Conservative,2018,congressional
Jason Gonzalez,/candidate/182321/jason-gonzalez,lost,"Conservative, Republican",2018,congressional
José Serrano,/candidate/26981/jose-serrano,won,"Democratic, Women's Equality, Working Families",2018,congressional
Eliot Engel,/candidate/26972/eliot-engel,won,"Democratic, Women's Equality, Working Families",2018,congressional
Joseph Ciardullo,/candidate/180311/joseph-ciardullo,lost,Reform,2018,congressional
Nita Lowey,/candidate/26982/nita-lowey,won,"Democratic, Women's Equality, Working Families",2018,congressional
Sean Maloney,/candidate/139760/sean-maloney,won,"Democratic, Independence, Women's Equality, Working Families",2018,congressional
James O'Donnell,/candidate/180312/james-odonnell,lost,"Conservative, Reform, Republican",2018,congressional
Bob Cohen,/candidate/180320/bob-cohen,lost,Working Families Party of New York,2018,congressional
Antonio Delgado,/candidate/180313/antonio-delgado,won,"Democratic, Women's Equality",2018,congressional
John Faso,/candidate/4311/john-faso,lost,"Conservative, Independence, Reform, Republican",2018,congressional
Steven Greenfield,/candidate/44835/steven-greenfield,lost,Green Party,2018,congressional
Chad McEvoy,/candidate/180321/chad-mcevoy,unknown,Women's Equality,2018,congressional
Paul Tonko,/candidate/4403/paul-tonko,won,"Democratic, Independence, Reform, Women's Equality, Working Families",2018,congressional
Joe Vitollo,/candidate/169654/joe-vitollo,lost,"Conservative, Republican",2018,congressional
Tedra Cobb,/candidate/91388/tedra-cobb,lost,"Democratic, Women's Equality",2018,congressional
Lynn Kahn,/candidate/156186/lynn-kahn,lost,Green Party,2018,congressional
Elise Stefanik,/candidate/152539/elise-stefanik,won,"Conservative, Independence, Reform, Republican",2018,congressional
Kathryn Wilson,/candidate/180325/kathryn-wilson,lost,"Democratic, Working Families",2018,congressional
Anthony Brindisi,/candidate/135258/anthony-brindisi,won,"Democratic, Independence, Women's Equality, Working Families",2018,congressional
Claudia Tenney,/candidate/127668/claudia-tenney,lost,"Conservative, Reform, Republican",2018,congressional
Tracy Mitrano,/candidate/180328/tracy-mitrano,lost,"Democratic, Women's Equality, Working Families",2018,congressional
Tom Reed II,/candidate/127046/tom-reed-ii,won,"Conservative, Independence, Republican",2018,congressional
Dana Balter,/candidate/180333/dana-balter,lost,"Democratic, Women's Equality, Working Families",2018,congressional
John Katko,/candidate/152546/john-katko,won,"Conservative, Independence, Reform, Republican",2018,congressional
James Maxwell,/candidate/180418/james-maxwell,lost,"Conservative, Reform, Republican",2018,congressional
Joe Morelle,/candidate/4362/joe-morelle,won,"Democratic, Independence, Women's Equality, Working Families",2018,congressional
Brian Higgins,/candidate/23127/brian-higgins,won,"Democratic, Women's Equality, Working Families",2018,congressional
Renee Zeno,/candidate/180335/renee-zeno,lost,Republican,2018,congressional
Chris Collins,/candidate/139770/chris-collins,won,"Conservative, Independence, Republican",2018,congressional
Nathan McMurray,/candidate/180336/nathan-mcmurray,lost,"Democratic, Women's Equality, Working Families",2018,congressional
Larry Piegza,/candidate/180339/larry-piegza,lost,Reform,2018,congressional
Sherrod Brown,/candidate/27018/sherrod-brown,won,Democratic,2018,congressional
Jim Renacci,/candidate/120678/jim-renacci,lost,Republican,2018,congressional
Steve Chabot,/candidate/21790/steve-chabot,won,Republican,2018,congressional
Dirk Kubala,/candidate/57876/dirk-kubala,lost,Libertarian,2018,congressional
Aftab Pureval,/candidate/178833/aftab-pureval,lost,Democratic,2018,congressional
"James Condit, Jr.",/candidate/45281/james-condit-jr,lost,Green Party,2018,congressional
Jill Schiller,/candidate/178836/jill-schiller,lost,Democratic,2018,congressional
Brad Wenstrup,/candidate/135326/brad-wenstrup,won,Republican,2018,congressional
Joyce Beatty,/candidate/2427/joyce-beatty,won,Democratic,2018,congressional
James Burgess,/candidate/150544/james-burgess,lost,Republican,2018,congressional
Janet Garrett,/candidate/150571/janet-garrett,lost,Democratic,2018,congressional
Jim Jordan,/candidate/8158/jim-jordan,won,Republican,2018,congressional
J. Galbraith,/candidate/178841/j-galbraith,lost,Democratic,2018,congressional
Don Kissick,/candidate/120642/don-kissick,lost,Libertarian,2018,congressional
Bob Latta,/candidate/9926/bob-latta,won,Republican,2018,congressional
Bill Johnson,/candidate/120649/bill-johnson,won,Republican,2018,congressional
Shawna Roberts,/candidate/178843/shawna-roberts,lost,Democratic,2018,congressional
Bob Gibbs,/candidate/45466/bob-gibbs,won,Republican,2018,congressional
Ken Harbaugh,/candidate/178847/ken-harbaugh,lost,Democratic,2018,congressional
Warren Davidson,/candidate/166760/warren-davidson,won,Republican,2018,congressional
Vanessa Enoch,/candidate/178848/vanessa-enoch,lost,Democratic,2018,congressional
Marcy Kaptur,/candidate/27016/marcy-kaptur,won,Democratic,2018,congressional
Steven Kraus,/candidate/135337/steven-kraus,lost,Republican,2018,congressional
Theresa Gasper,/candidate/178853/theresa-gasper,lost,Democratic,2018,congressional
Dave Harlow,/candidate/120655/dave-harlow,lost,Libertarian,2018,congressional
Mike Turner,/candidate/45519/mike-turner,won,Republican,2018,congressional
Marcia Fudge,/candidate/110640/marcia-fudge,won,Democratic,2018,congressional
Beverly Goldstein,/candidate/166754/beverly-goldstein,lost,Republican,2018,congressional
Troy Balderson,/candidate/102781/troy-balderson,won,Republican,2018,congressional
Joe Manchik,/candidate/166999/joe-manchik,lost,Green Party,2018,congressional
"Danny O'Connor, Jr.",/candidate/177825/danny-oconnor-jr,lost,Democratic,2018,congressional
Troy Balderson,/candidate/102781/troy-balderson,won,Republican,2018,congressional
Joe Manchik,/candidate/166999/joe-manchik,lost,Green Party,2018,congressional
"Danny O'Connor, Jr.",/candidate/177825/danny-oconnor-jr,lost,Democratic,2018,congressional
Chris DePizzo,/candidate/178857/chris-depizzo,lost,Republican,2018,congressional
Tim Ryan,/candidate/45638/tim-ryan,won,Democratic,2018,congressional
Dave Joyce,/candidate/143052/dave-joyce,won,Republican,2018,congressional
Betsy Rader,/candidate/178858/betsy-rader,lost,Democratic,2018,congressional
Jonathan Miller,/candidate/185424/jonathan-miller,lost,Libertarian,2018,congressional
Rick Neal,/candidate/178859/rick-neal,lost,Democratic,2018,congressional
Steve Stivers,/candidate/45333/steve-stivers,won,Republican,2018,congressional
Anthony Gonzalez,/candidate/178867/anthony-gonzalez,won,Republican,2018,congressional
Susan Palmer,/candidate/178865/susan-palmer,lost,Democratic,2018,congressional
Tim Gilpin,/candidate/45892/tim-gilpin,lost,Democratic,2018,congressional
Kevin Hern,/candidate/180004/kevin-hern,won,Republican,2018,congressional
Richard Castaldo,/candidate/180011/richard-castaldo,lost,Libertarian,2018,congressional
John Foreman,/candidate/180012/john-foreman,lost,Independent,2018,congressional
Markwayne Mullin,/candidate/135898/markwayne-mullin,won,Republican,2018,congressional
Jason Nichols,/candidate/180008/jason-nichols,lost,Democratic,2018,congressional
Frank Lucas,/candidate/27032/frank-lucas,won,Republican,2018,congressional
Frankie Robbins,/candidate/106424/frankie-robbins,lost,Democratic,2018,congressional
Mary Brannon,/candidate/180014/mary-brannon,lost,Democratic,2018,congressional
Tom Cole,/candidate/46034/tom-cole,won,Republican,2018,congressional
Ruby Peters,/candidate/170877/ruby-peters,lost,Independent,2018,congressional
Kendra Horn,/candidate/180018/kendra-horn,won,Democratic,2018,congressional
Steve Russell,/candidate/106528/steve-russell,lost,Republican,2018,congressional
Suzanne Bonamici,/candidate/59641/suzanne-bonamici,won,Democratic,2018,congressional
Drew Layda,/candidate/184564/drew-layda,lost,"Libertarian, Pacific Green",2018,congressional
John Verbeek,/candidate/136770/john-verbeek,lost,Republican,2018,congressional
Jamie McLeod-Skinner,/candidate/178627/jamie-mcleod-skinner,lost,Democratic,2018,congressional
Mark Roberts,/candidate/178629/mark-roberts,lost,Independent,2018,congressional
Greg Walden,/candidate/2979/greg-walden,won,Republican,2018,congressional
Earl Blumenauer,/candidate/367/earl-blumenauer,won,Democratic,2018,congressional
Gary Dye,/candidate/175025/gary-dye,lost,Libertarian,2018,congressional
Marc Koller,/candidate/178632/marc-koller,lost,Independent,2018,congressional
Michael Marsh,/candidate/46470/michael-marsh,lost,Constitution,2018,congressional
Mike Beilstein,/candidate/77442/mike-beilstein,lost,Pacific Green,2018,congressional
Peter DeFazio,/candidate/27037/peter-defazio,won,Democratic,2018,congressional
Art Robinson,/candidate/119234/art-robinson,lost,Republican,2018,congressional
Mark Callahan,/candidate/128108/mark-callahan,lost,Republican,2018,congressional
Marvin Sandnes,/candidate/117356/marvin-sandnes,lost,Pacific Green,2018,congressional
Kurt Schrader,/candidate/10813/kurt-schrader,won,Democratic,2018,congressional
Daniel Souza,/candidate/155522/daniel-souza,lost,Libertarian,2018,congressional
Lou Barletta,/candidate/47143/lou-barletta,lost,Republican,2018,congressional
"Bob Casey, Jr.",/candidate/2541/bob-casey-jr,won,Democratic,2018,congressional
Neal Gale,/candidate/184100/neal-gale,lost,Green Party,2018,congressional
"Dale Kerns, Jr.",/candidate/184101/dale-kerns-jr,lost,Libertarian,2018,congressional
Brian Fitzpatrick,/candidate/167708/brian-fitzpatrick,won,Republican,2018,congressional
Steve Scheetz,/candidate/184102/steve-scheetz,lost,Libertarian,2018,congressional
Scott Wallace,/candidate/178878/scott-wallace,lost,Democratic,2018,congressional
Brendan Boyle,/candidate/47357/brendan-boyle,won,Democratic,2018,congressional
David Torres,/candidate/178881/david-torres,lost,Republican,2018,congressional
Dwight Evans,/candidate/9128/dwight-evans,won,Democratic,2018,congressional
Bryan Leib,/candidate/178918/bryan-leib,lost,Republican,2018,congressional
Daniel David,/candidate/178919/daniel-david,lost,Republican,2018,congressional
Madeleine Dean,/candidate/136484/madeleine-dean,won,Democratic,2018,congressional
Pearl Kim,/candidate/178892/pearl-kim,lost,Republican,2018,congressional
Mary Scanlon,/candidate/178890/mary-scanlon,won,Democratic,2018,congressional
Chrissy Houlahan,/candidate/178893/chrissy-houlahan,won,Democratic,2018,congressional
"Gregory McCauley, Sr.",/candidate/178894/gregory-mccauley-sr,lost,Republican,2018,congressional
Martin Nothstein,/candidate/178898/martin-nothstein,lost,Republican,2018,congressional
Tim Silfies,/candidate/184103/tim-silfies,lost,Libertarian,2018,congressional
Susan Wild,/candidate/178895/susan-wild,won,Democratic,2018,congressional
Matt Cartwright,/candidate/136236/matt-cartwright,won,Democratic,2018,congressional
John Chrin,/candidate/178900/john-chrin,lost,Republican,2018,congressional
Dan Meuser,/candidate/102438/dan-meuser,won,Republican,2018,congressional
Dennis Wolff,/candidate/77033/dennis-wolff,lost,Democratic,2018,congressional
Scott Perry,/candidate/59980/scott-perry,won,Republican,2018,congressional
George Scott,/candidate/178906/george-scott,lost,Democratic,2018,congressional
Jessica King,/candidate/178907/jessica-king,lost,Democratic,2018,congressional
Lloyd Smucker,/candidate/102454/lloyd-smucker,won,Republican,2018,congressional
Marc Friedenberg,/candidate/178909/marc-friedenberg,lost,Democratic,2018,congressional
Tom Marino,/candidate/119478/tom-marino,won,Republican,2018,congressional
John Joyce,/candidate/178911/john-joyce,won,Republican,2018,congressional
Brent Ottaway,/candidate/178910/brent-ottaway,lost,Democratic,2018,congressional
Bibie Boerio,/candidate/178915/bibie-boerio,lost,Democratic,2018,congressional
Guy Reschenthaler,/candidate/166004/guy-reschenthaler,won,Republican,2018,congressional
Susan Boser,/candidate/178922/susan-boser,lost,Democratic,2018,congressional
"GT Thompson, Jr.",/candidate/24046/gt-thompson-jr,won,Republican,2018,congressional
Bill Beeman,/candidate/60217/bill-beeman,lost,Libertarian,2018,congressional
Ron DiNicola,/candidate/271/ron-dinicola,lost,Democratic,2018,congressional
"Mike Kelly, Jr.",/candidate/119463/mike-kelly-jr,won,Republican,2018,congressional
Conor Lamb,/candidate/177656/conor-lamb,won,Democratic,2018,congressional
Keith Rothfus,/candidate/119466/keith-rothfus,lost,Republican,2018,congressional
Conor Lamb,/candidate/177656/conor-lamb,won,Democratic,2018,congressional
Drew Miller,/candidate/177657/drew-miller,lost,Libertarian,2018,congressional
Rick Saccone,/candidate/119526/rick-saccone,lost,Republican,2018,congressional
"Mike Doyle, Jr.",/candidate/21853/mike-doyle-jr,won,Democratic,2018,congressional
"Bob Flanders, Jr.",/candidate/184375/bob-flanders-jr,lost,Republican,2018,congressional
Raymond McKay,/candidate/24107/raymond-mckay,lost,Independent,2018,congressional
Sheldon Whitehouse,/candidate/2572/sheldon-whitehouse,won,Democratic,2018,congressional
David Cicilline,/candidate/7349/david-cicilline,won,Democratic,2018,congressional
Patrick Donovan,/candidate/125865/patrick-donovan,lost,Republican,2018,congressional
Daniel Guilmette,/candidate/182539/daniel-guilmette,lost,Independent,2018,congressional
Salvatore Caiozzo,/candidate/173648/salvatore-caiozzo,lost,Republican,2018,congressional
Jim Langevin,/candidate/55787/jim-langevin,won,Democratic,2018,congressional
Katie Arrington,/candidate/169001/katie-arrington,lost,Republican,2018,congressional
Joe Cunningham,/candidate/179601/joe-cunningham,won,Democratic,2018,congressional
Sean Carrigan,/candidate/179596/sean-carrigan,lost,Democratic,2018,congressional
Sonny Narang,/candidate/181528/sonny-narang,lost,"American, Working Families",2018,congressional
"Joe Wilson, Sr.",/candidate/3985/joe-wilson-sr,won,Republican,2018,congressional
Jeff Duncan,/candidate/47967/jeff-duncan,won,Republican,2018,congressional
Mary Geren,/candidate/172987/mary-geren,lost,Democratic,2018,congressional
David Moore,/candidate/181524/david-moore,lost,American,2018,congressional
Brandon Brown,/candidate/47853/brandon-brown,lost,Democratic,2018,congressional
Guy Furay,/candidate/181525/guy-furay,lost,American,2018,congressional
William Timmons,/candidate/168923/william-timmons,won,Republican,2018,congressional
Michael Chandler,/candidate/172967/michael-chandler,lost,Constitution,2018,congressional
"Ralph Norman, Jr.",/candidate/47930/ralph-norman-jr,won,Republican,2018,congressional
Archie Parnell,/candidate/176186/archie-parnell,lost,Democratic,2018,congressional
Jim Clyburn,/candidate/27066/jim-clyburn,won,Democratic,2018,congressional
Gerhard Gressmann,/candidate/181526/gerhard-gressmann,lost,Republican,2018,congressional
Bryan Pugh,/candidate/181527/bryan-pugh,lost,"Green Party, Working Families",2018,congressional
Tom Rice,/candidate/132382/tom-rice,won,Republican,2018,congressional
Robert Williams,/candidate/56499/robert-williams,lost,Democratic,2018,congressional
Tim Bjorkman,/candidate/179474/tim-bjorkman,lost,Democratic,2018,congressional
George Hendrickson,/candidate/183482/george-hendrickson,lost,Libertarian,2018,congressional
Dusty Johnson,/candidate/48307/dusty-johnson,won,Republican,2018,congressional
Ronald Wieczorek,/candidate/25133/ronald-wieczorek,lost,Independent,2018,congressional
Trudy Austin,/candidate/48809/trudy-austin,lost,Independent,2018,congressional
Marsha Blackburn,/candidate/25186/marsha-blackburn,won,Republican,2018,congressional
Phil Bredesen,/candidate/22392/phil-bredesen,lost,Democratic,2018,congressional
John Carico,/candidate/180422/john-carico,lost,Independent,2018,congressional
G. Hill,/candidate/180423/g-hill,lost,Independent,2018,congressional
Kevin McCants,/candidate/180424/kevin-mccants,lost,Independent,2018,congressional
Breton Phillips,/candidate/180425/breton-phillips,lost,Independent,2018,congressional
Kris Todd,/candidate/180426/kris-todd,lost,Independent,2018,congressional
Marty Olsen,/candidate/180430/marty-olsen,lost,Democratic,2018,congressional
Phil Roe,/candidate/65306/phil-roe,won,Republican,2018,congressional
Michael Salyer,/candidate/139773/michael-salyer,lost,Independent,2018,congressional
Tim Burchett,/candidate/24379/tim-burchett,won,Republican,2018,congressional
Jeffrey Grunau,/candidate/180438/jeffrey-grunau,lost,Independent,2018,congressional
Renee Hoyos,/candidate/180435/renee-hoyos,lost,Democratic,2018,congressional
Keith LaTorre,/candidate/180439/keith-latorre,lost,Independent,2018,congressional
Greg Samples,/candidate/605/greg-samples,lost,Independent,2018,congressional
Marc Whitmire,/candidate/180440/marc-whitmire,lost,Independent,2018,congressional
Chuck Fleischmann,/candidate/123456/chuck-fleischmann,won,Republican,2018,congressional
Danielle Mitchell,/candidate/180444/danielle-mitchell,lost,Democratic,2018,congressional
Rick Tyler,/candidate/153194/rick-tyler,lost,Independent,2018,congressional
Scott DesJarlais,/candidate/123473/scott-desjarlais,won,Republican,2018,congressional
Mariah Phillips,/candidate/180447/mariah-phillips,lost,Democratic,2018,congressional
Michael Shupe,/candidate/180448/michael-shupe,lost,Independent,2018,congressional
Wayne Steele,/candidate/185829/wayne-steele,lost,No Party Affiliation,2018,congressional
Jody Ball,/candidate/170377/jody-ball,lost,Republican,2018,congressional
Jim Cooper,/candidate/48891/jim-cooper,won,Democratic,2018,congressional
Dawn Barlow,/candidate/180454/dawn-barlow,lost,Democratic,2018,congressional
Lloyd Dunn,/candidate/170260/lloyd-dunn,lost,Independent,2018,congressional
John Rose,/candidate/180452/john-rose,won,Republican,2018,congressional
David Ross,/candidate/170409/david-ross,lost,Independent,2018,congressional
Mark Green,/candidate/139030/mark-green,won,Republican,2018,congressional
Justin Kanew,/candidate/180458/justin-kanew,lost,Democratic,2018,congressional
Lenny Ladner,/candidate/104713/lenny-ladner,lost,Independent,2018,congressional
Brent Legendre,/candidate/180460/brent-legendre,lost,Independent,2018,congressional
James Hart,/candidate/48780/james-hart,lost,Independent,2018,congressional
David Kustoff,/candidate/48997/david-kustoff,won,Republican,2018,congressional
Erika Pearson,/candidate/170488/erika-pearson,lost,Democratic,2018,congressional
Leo AwGoWhat,/candidate/180464/leo-awgowhat,lost,Independent,2018,congressional
Charlotte Bergmann,/candidate/125367/charlotte-bergmann,lost,Republican,2018,congressional
Steve Cohen,/candidate/24340/steve-cohen,won,Democratic,2018,congressional
Ted Cruz,/candidate/135705/ted-cruz,won,Republican,2018,congressional
Neal Dikeman,/candidate/184914/neal-dikeman,lost,Libertarian,2018,congressional
Beto O'Rourke,/candidate/78533/beto-orourke,lost,Democratic,2018,congressional
Jeff Callaway,/candidate/184941/jeff-callaway,lost,Libertarian,2018,congressional
Louie Gohmert,/candidate/50029/louie-gohmert,won,Republican,2018,congressional
Shirley McKellar,/candidate/135589/shirley-mckellar,lost,Democratic,2018,congressional
Dan Crenshaw,/candidate/177270/dan-crenshaw,won,Republican,2018,congressional
Scott Cubbler,/candidate/184944/scott-cubbler,lost,Independent,2018,congressional
Patrick Gunnels,/candidate/184945/patrick-gunnels,lost,Libertarian,2018,congressional
Todd Litton,/candidate/177020/todd-litton,lost,Democratic,2018,congressional
Lorie Burch,/candidate/177021/lorie-burch,lost,Democratic,2018,congressional
Chris Claytor,/candidate/49531/chris-claytor,lost,Libertarian,2018,congressional
Van Taylor,/candidate/147737/van-taylor,won,Republican,2018,congressional
Ken Ashby,/candidate/21845/ken-ashby,lost,Libertarian,2018,congressional
Catherine Krantz,/candidate/177282/catherine-krantz,lost,Democratic,2018,congressional
John Ratcliffe,/candidate/147381/john-ratcliffe,won,Republican,2018,congressional
Lance Gooden,/candidate/116935/lance-gooden,won,Republican,2018,congressional
Dan Wood,/candidate/177022/dan-wood,lost,Democratic,2018,congressional
Jason Harber,/candidate/184947/jason-harber,lost,Libertarian,2018,congressional
Neal Katz,/candidate/184948/neal-katz,lost,Independent,2018,congressional
Jana Sanchez,/candidate/177024/jana-sanchez,lost,Democratic,2018,congressional
Ron Wright,/candidate/78666/ron-wright,won,Republican,2018,congressional
John Culberson,/candidate/5488/john-culberson,lost,Republican,2018,congressional
Lizzie Fletcher,/candidate/177031/lizzie-fletcher,won,Democratic,2018,congressional
Kevin Brady,/candidate/361/kevin-brady,won,Republican,2018,congressional
Steven David,/candidate/177299/steven-david,lost,Democratic,2018,congressional
Chris Duncan,/candidate/184950/chris-duncan,lost,Libertarian,2018,congressional
Al Green,/candidate/49680/al-green,won,Democratic,2018,congressional
Benjamin Hernandez,/candidate/184951/benjamin-hernandez,lost,Independent,2018,congressional
Phil Kurtz,/candidate/58004/phil-kurtz,lost,Libertarian,2018,congressional
Kesha Rogers,/candidate/184953/kesha-rogers,lost,Independent,2018,congressional
Michael McCaul,/candidate/49210/michael-mccaul,won,Republican,2018,congressional
Mike Ryan,/candidate/123990/mike-ryan,lost,Libertarian,2018,congressional
Mike Siegel,/candidate/177304/mike-siegel,lost,Democratic,2018,congressional
Mike Conaway,/candidate/49935/mike-conaway,won,Republican,2018,congressional
Jennie Lou Leeder,/candidate/166678/jennie-lou-leeder,lost,Democratic,2018,congressional
Rhett Smith,/candidate/50059/rhett-smith,lost,Libertarian,2018,congressional
Vanessa Adia,/candidate/177034/vanessa-adia,lost,Democratic,2018,congressional
Kay Granger,/candidate/334/kay-granger,won,Republican,2018,congressional
Jacob Leddy,/candidate/184957/jacob-leddy,lost,Libertarian,2018,congressional
Calvin DeWeese,/candidate/175489/calvin-deweese,lost,Libertarian,2018,congressional
Greg Sagan,/candidate/177308/greg-sagan,lost,Democratic,2018,congressional
Mac Thornberry,/candidate/21706/mac-thornberry,won,Republican,2018,congressional
Adrienne Bell,/candidate/177309/adrienne-bell,lost,Democratic,2018,congressional
Don Conley III,/candidate/184958/don-conley-iii,lost,Libertarian,2018,congressional
"Randy Weber, Sr.",/candidate/102026/randy-weber-sr,won,Republican,2018,congressional
Anthony Cristo,/candidate/184960/anthony-cristo,lost,Libertarian,2018,congressional
Vicente Gonzalez,/candidate/166483/vicente-gonzalez,won,Democratic,2018,congressional
Tim Westley,/candidate/166867/tim-westley,lost,Republican,2018,congressional
Veronica Escobar,/candidate/99345/veronica-escobar,won,Democratic,2018,congressional
Ben Mendoza,/candidate/135624/ben-mendoza,lost,Independent,2018,congressional
Rick Seeberger,/candidate/177038/rick-seeberger,lost,Republican,2018,congressional
Peter Churchman,/candidate/184962/peter-churchman,lost,Libertarian,2018,congressional
