name,url,status,party,year,election
"Jesse Jackson, Jr.",/candidate/72/jesse-jackson-jr,won,Democratic,2008,congressional
Anthony Williams,/candidate/33321/anthony-williams,lost,Republican,2008,congressional
Michael Hawkins,/candidate/101603/michael-hawkins,lost,Republican,2008,congressional
Dan Lipinski,/candidate/33692/dan-lipinski,won,Democratic,2008,congressional
Jerome Pohlen,/candidate/101604/jerome-pohlen,lost,Green,2008,congressional
Daniel Cunningham,/candidate/106298/daniel-cunningham,lost,Republican,2008,congressional
Luis Gutiérrez,/candidate/26841/luis-gutierrez,won,Democratic,2008,congressional
Omar López,/candidate/106299/omar-lopez,lost,Green,2008,congressional
Alan Augustson,/candidate/101609/alan-augustson,lost,Green,2008,congressional
Rahm Emanuel,/candidate/33530/rahm-emanuel,won,Democratic,2008,congressional
Tom Hanson,/candidate/33366/tom-hanson,lost,Republican,2008,congressional
Jill Morgenthaler,/candidate/101611/jill-morgenthaler,lost,Democratic,2008,congressional
Peter Roskam,/candidate/6382/peter-roskam,won,Republican,2008,congressional
Danny Davis,/candidate/233/danny-davis,won,Democratic,2008,congressional
Steve Miller,/candidate/106302/steve-miller,lost,Republican,2008,congressional
Melissa Bean,/candidate/33448/melissa-bean,won,Democratic,2008,congressional
Steve Greenberg,/candidate/101615/steve-greenberg,lost,Republican,2008,congressional
Jan Schakowsky,/candidate/6387/jan-schakowsky,won,Democratic,2008,congressional
Morris Shanfield,/candidate/101619/morris-shanfield,lost,Green,2008,congressional
Michael Younan,/candidate/60480/michael-younan,lost,Republican,2008,congressional
Mark Kirk,/candidate/33502/mark-kirk,won,Republican,2008,congressional
Dan Seals,/candidate/57393/dan-seals,lost,Democratic,2008,congressional
Timothy Baldermann,/candidate/101623/timothy-baldermann,unknown,Republican,2008,congressional
Debbie Halvorson,/candidate/9531/debbie-halvorson,won,Democratic,2008,congressional
Marty Ozinga,/candidate/106305/marty-ozinga,lost,Republican,2008,congressional
Jason Wallace,/candidate/101626/jason-wallace,lost,Green,2008,congressional
Jerry Costello,/candidate/26849/jerry-costello,won,Democratic,2008,congressional
Rodger Jennings,/candidate/101628/rodger-jennings,lost,Green,2008,congressional
"Timmy Richardson, Jr.",/candidate/101627/timmy-richardson-jr,lost,Republican,2008,congressional
Steve Alesch,/candidate/101631/steve-alesch,lost,Green,2008,congressional
Judy Biggert,/candidate/6298/judy-biggert,won,Republican,2008,congressional
Scott Harper,/candidate/101629/scott-harper,lost,Democratic,2008,congressional
Bill Foster,/candidate/101632/bill-foster,won,Democratic,2008,congressional
Jim Oberweis,/candidate/33522/jim-oberweis,lost,Republican,2008,congressional
Bill Foster,/candidate/101632/bill-foster,won,Democratic,2008,congressional
Jim Oberweis,/candidate/33522/jim-oberweis,lost,Republican,2008,congressional
Stephen Cox,/candidate/101644/stephen-cox,lost,Democratic,2008,congressional
Tim Johnson,/candidate/6338/tim-johnson,won,Republican,2008,congressional
Robert Abboud,/candidate/101646/robert-abboud,lost,Democratic,2008,congressional
Don Manzullo,/candidate/26843/don-manzullo,won,Republican,2008,congressional
Scott Summers,/candidate/33318/scott-summers,lost,Green,2008,congressional
Phil Hare,/candidate/66451/phil-hare,won,Democratic,2008,congressional
Colleen Callahan,/candidate/106318/colleen-callahan,lost,Democratic,2008,congressional
Sheldon Schafer,/candidate/106320/sheldon-schafer,lost,Green,2008,congressional
Aaron Schock,/candidate/33428/aaron-schock,won,Republican,2008,congressional
Daniel Davis,/candidate/101658/daniel-davis,lost,Democratic,2008,congressional
Troy Dennis,/candidate/106317/troy-dennis,lost,Green Party,2008,congressional
Vic Roberts,/candidate/33909/vic-roberts,unknown,Green,2008,congressional
John Shimkus,/candidate/246/john-shimkus,won,Republican,2008,congressional
Jeff Duensing,/candidate/109653/jeff-duensing,lost,Libertarian,2008,congressional
"Mark Leyva, Sr.",/candidate/18416/mark-leyva-sr,lost,Republican,2008,congressional
Pete Visclosky,/candidate/26851/pete-visclosky,won,Democratic,2008,congressional
"Joe Donnelly, Sr.",/candidate/34212/joe-donnelly-sr,won,Democratic,2008,congressional
Luke Puckett,/candidate/102876/luke-puckett,lost,Republican,2008,congressional
Mark Vogel,/candidate/109654/mark-vogel,lost,Libertarian,2008,congressional
William Larsen,/candidate/34348/william-larsen,lost,Libertarian,2008,congressional
Michael Montagano,/candidate/102818/michael-montagano,lost,Democratic,2008,congressional
Mark Souder,/candidate/21780/mark-souder,won,Republican,2008,congressional
Nels Ackerson,/candidate/102819/nels-ackerson,lost,Democratic,2008,congressional
Steve Buyer,/candidate/26854/steve-buyer,won,Republican,2008,congressional
Dan Burton,/candidate/26855/dan-burton,won,Republican,2008,congressional
Mary Ruley,/candidate/102821/mary-ruley,lost,Democratic,2008,congressional
George Holland,/candidate/109684/george-holland,lost,Libertarian,2008,congressional
Mike Pence,/candidate/34024/mike-pence,won,Republican,2008,congressional
Barry Welsh,/candidate/34173/barry-welsh,lost,Democratic,2008,congressional
André Carson,/candidate/84917/andre-carson,won,Democratic,2008,congressional
Sean Shepard,/candidate/102177/sean-shepard,lost,Libertarian,2008,congressional
Gabrielle Campo,/candidate/109641/gabrielle-campo,lost,Republican,2008,congressional
André Carson,/candidate/84917/andre-carson,won,Democratic,2008,congressional
Delbert Suits,/candidate/109661/delbert-suits,unknown,Independent,2008,congressional
Brad Ellsworth,/candidate/57497/brad-ellsworth,won,Democratic,2008,congressional
Greg Goode,/candidate/102882/greg-goode,lost,Republican,2008,congressional
Baron Hill,/candidate/18466/baron-hill,won,Democratic,2008,congressional
David Schansberg,/candidate/66194/david-schansberg,lost,Libertarian,2008,congressional
Mike Sodrel,/candidate/33988/mike-sodrel,lost,Republican,2008,congressional
Randall Hodgkinson,/candidate/109704/randall-hodgkinson,lost,Libertarian,2008,congressional
Joseph Martin,/candidate/109705/joseph-martin,lost,Reform,2008,congressional
Pat Roberts,/candidate/26866/pat-roberts,won,Republican,2008,congressional
Jim Slattery,/candidate/26867/jim-slattery,lost,Democratic,2008,congressional
James Bordonaro,/candidate/106991/james-bordonaro,lost,Democratic,2008,congressional
Kathleen Burton,/candidate/109706/kathleen-burton,lost,Reform,2008,congressional
Jerry Moran,/candidate/542/jerry-moran,won,Republican,2008,congressional
Jack Warner,/candidate/12204/jack-warner,lost,Libertarian,2008,congressional
Nancy Boyda,/candidate/34790/nancy-boyda,lost,Democratic,2008,congressional
Robert Garrard,/candidate/34491/robert-garrard,lost,Libertarian,2008,congressional
Lynn Jenkins,/candidate/18594/lynn-jenkins,won,Republican,2008,congressional
Leslie Martin,/candidate/65985/leslie-martin,lost,Reform,2008,congressional
Joseph Bellis III,/candidate/15724/joseph-bellis-iii,lost,Libertarian,2008,congressional
Nick Jordan,/candidate/6887/nick-jordan,lost,Republican,2008,congressional
Dennis Moore,/candidate/18662/dennis-moore,won,Democratic,2008,congressional
Roger Tucker,/candidate/67166/roger-tucker,lost,Reform,2008,congressional
"Donald Betts, Jr.",/candidate/34532/donald-betts-jr,lost,Democratic,2008,congressional
Susan Ducey,/candidate/82904/susan-ducey,lost,Reform,2008,congressional
Steven Rosile,/candidate/1239/steven-rosile,lost,Libertarian,2008,congressional
Todd Tiahrt,/candidate/21953/todd-tiahrt,won,Republican,2008,congressional
Bruce Lunsford,/candidate/35055/bruce-lunsford,lost,Democratic,2008,congressional
"Mitch McConnell, Jr.",/candidate/53298/mitch-mcconnell-jr,won,Republican,2008,congressional
Heather Ryan,/candidate/102300/heather-ryan,lost,Democratic,2008,congressional
Ed Whitfield,/candidate/21873/ed-whitfield,won,Republican,2008,congressional
"David Boswell, Sr.",/candidate/4023/david-boswell-sr,lost,Democratic,2008,congressional
Brett Guthrie,/candidate/18829/brett-guthrie,won,Republican,2008,congressional
Anne Northup,/candidate/112/anne-northup,lost,Republican,2008,congressional
John Yarmuth,/candidate/58579/john-yarmuth,won,Democratic,2008,congressional
Geoff Davis,/candidate/35212/geoff-davis,won,Republican,2008,congressional
Michael Kelley,/candidate/102303/michael-kelley,lost,Democratic,2008,congressional
Jim Holbert,/candidate/109757/jim-holbert,lost,Independent,2008,congressional
Hal Rogers,/candidate/26875/hal-rogers,won,Republican,2008,congressional
Ben Chandler III,/candidate/1891/ben-chandler-iii,won,Democratic,2008,congressional
Jon Larson,/candidate/102306/jon-larson,lost,Republican,2008,congressional
Richard Fontanesi,/candidate/35577/richard-fontanesi,lost,Libertarian,2008,congressional
John Kennedy,/candidate/35496/john-kennedy,lost,Republican,2008,congressional
Mary Landrieu,/candidate/661/mary-landrieu,won,Democratic,2008,congressional
Jay Patel,/candidate/110561/jay-patel,lost,No Party,2008,congressional
Robert Stewart,/candidate/110562/robert-stewart,lost,Other,2008,congressional
RA Galan,/candidate/35557/ra-galan,lost,No Party,2008,congressional
Tony Gentile,/candidate/93382/tony-gentile,lost,Other,2008,congressional
Gilda Reed,/candidate/102324/gilda-reed,lost,Democratic,2008,congressional
Steve Scalise,/candidate/9026/steve-scalise,won,Republican,2008,congressional
Jim Harlan,/candidate/108761/jim-harlan,lost,Democratic,2008,congressional
Steve Scalise,/candidate/9026/steve-scalise,won,Republican,2008,congressional
Joseph Cao,/candidate/93967/joseph-cao,won,Republican,2008,congressional
Jerome Jacobs,/candidate/110563/jerome-jacobs,lost,No Party,2008,congressional
William Jefferson,/candidate/26879/william-jefferson,lost,Democratic,2008,congressional
Gregory Kahn,/candidate/35432/gregory-kahn,lost,Libertarian,2008,congressional
Malik Rahim,/candidate/108791/malik-rahim,lost,Green Party,2008,congressional
"Charlie Melancon, Sr.",/candidate/35601/charlie-melancon-sr,won,Democratic,2008,congressional
"Gerard Bowen, Jr.",/candidate/110564/gerard-bowen-jr,lost,Other,2008,congressional
Paul Carmouche,/candidate/108806/paul-carmouche,lost,Democratic,2008,congressional
"John Fleming, Jr.",/candidate/108811/john-fleming-jr,won,Republican,2008,congressional
Chester Kelley,/candidate/68924/chester-kelley,lost,No Party,2008,congressional
Rodney Alexander,/candidate/4545/rodney-alexander,won,Republican,2008,congressional
Peter Aranyosi,/candidate/102642/peter-aranyosi,lost,No Party,2008,congressional
Ashley Casey,/candidate/102643/ashley-casey,lost,No Party,2008,congressional
"Donald Cazayoux, Jr.",/candidate/35272/donald-cazayoux-jr,won,Democratic,2008,congressional
Randall Hayes,/candidate/102644/randall-hayes,lost,Other,2008,congressional
Louis Jenkins,/candidate/660/louis-jenkins,lost,Republican,2008,congressional
Bill Cassidy,/candidate/69494/bill-cassidy,won,Republican,2008,congressional
"Donald Cazayoux, Jr.",/candidate/35272/donald-cazayoux-jr,lost,Democratic,2008,congressional
Michael Jackson,/candidate/35253/michael-jackson,lost,No Party,2008,congressional
"Charles Boustany, Jr.",/candidate/35514/charles-boustany-jr,won,Republican,2008,congressional
"Donald Cravins, Jr.",/candidate/35510/donald-cravins-jr,lost,Democratic,2008,congressional
Peter Vidrine,/candidate/1937/peter-vidrine,lost,Other,2008,congressional
Jeffrey Beatty,/candidate/67666/jeffrey-beatty,lost,Republican,2008,congressional
John Kerry,/candidate/53306/john-kerry,won,Democratic,2008,congressional
Robert Underwood,/candidate/68139/robert-underwood,lost,Libertarian,2008,congressional
Nathan Bech,/candidate/109506/nathan-bech,lost,Republican,2008,congressional
John Olver,/candidate/26894/john-olver,won,Democratic,2008,congressional
Richard Neal,/candidate/26895/richard-neal,won,Democratic,2008,congressional
Jim McGovern,/candidate/552/jim-mcgovern,won,Democratic,2008,congressional
Susan Allen,/candidate/110805/susan-allen,lost,Independent,2008,congressional
Barney Frank,/candidate/26897/barney-frank,won,Democratic,2008,congressional
Earl Sholley,/candidate/54301/earl-sholley,lost,Republican,2008,congressional
Niki Tsongas,/candidate/89417/niki-tsongas,won,Democratic,2008,congressional
"Richard Baker, Jr.",/candidate/109509/richard-baker-jr,lost,Republican,2008,congressional
John Tierney,/candidate/553/john-tierney,won,Democratic,2008,congressional
John Cunningham,/candidate/109510/john-cunningham,lost,Republican,2008,congressional
Ed Markey,/candidate/26900/ed-markey,won,Democratic,2008,congressional
Mike Capuano,/candidate/18883/mike-capuano,won,Democratic,2008,congressional
Stephen Lynch,/candidate/4844/stephen-lynch,won,Democratic,2008,congressional
Bill Delahunt,/candidate/1017/bill-delahunt,won,Democratic,2008,congressional
Richard Davis,/candidate/106365/richard-davis,lost,Libertarian,2008,congressional
Andy Harris,/candidate/19157/andy-harris,lost,Republican,2008,congressional
"Frank Kratovil, Jr.",/candidate/101875/frank-kratovil-jr,won,Democratic,2008,congressional
Lorenzo Gaztanaga,/candidate/106375/lorenzo-gaztanaga,lost,Libertarian,2008,congressional
Richard Matthews,/candidate/101879/richard-matthews,lost,Republican,2008,congressional
Dutch Ruppersberger,/candidate/36130/dutch-ruppersberger,won,Democratic,2008,congressional
Thomas Harris,/candidate/101880/thomas-harris,lost,Republican,2008,congressional
John Sarbanes,/candidate/66575/john-sarbanes,won,Democratic,2008,congressional
Donna Edwards,/candidate/65085/donna-edwards,won,Democratic,2008,congressional
Peter James,/candidate/101886/peter-james,lost,Republican,2008,congressional
Thibeaux Lincecum,/candidate/106205/thibeaux-lincecum,lost,Libertarian,2008,congressional
Adrian Petrus,/candidate/106206/adrian-petrus,lost,Unaffiliated,2008,congressional
Steve Schulin,/candidate/106207/steve-schulin,lost,Unaffiliated,2008,congressional
Donna Edwards,/candidate/65085/donna-edwards,won,Democratic,2008,congressional
Peter James,/candidate/101886/peter-james,lost,Republican,2008,congressional
Thibeaux Lincecum,/candidate/106205/thibeaux-lincecum,lost,Libertarian,2008,congressional
Collins Bailey,/candidate/101888/collins-bailey,lost,Republican,2008,congressional
Steny Hoyer,/candidate/26890/steny-hoyer,won,Democratic,2008,congressional
Darlene Nicholas,/candidate/106382/darlene-nicholas,lost,Libertarian,2008,congressional
Roscoe Bartlett,/candidate/26891/roscoe-bartlett,won,Republican,2008,congressional
Jennifer Dougherty,/candidate/101891/jennifer-dougherty,lost,Democratic,2008,congressional
"Gary Hoover, Sr.",/candidate/101896/gary-hoover-sr,lost,Libertarian,2008,congressional
Elijah Cummings,/candidate/345/elijah-cummings,won,Democratic,2008,congressional
Michael Hargadon,/candidate/101897/michael-hargadon,lost,Republican,2008,congressional
Ronald Owens-Bey,/candidate/36334/ronald-owens-bey,lost,Libertarian,2008,congressional
Gordon Clark,/candidate/106383/gordon-clark,lost,Green,2008,congressional
Steve Hudson,/candidate/101898/steve-hudson,lost,Republican,2008,congressional
Ian Thomas,/candidate/109826/ian-thomas,lost,Libertarian,2008,congressional
"Chris Van Hollen, Jr.",/candidate/6098/chris-van-hollen-jr,won,Democratic,2008,congressional
Thomas Allen,/candidate/380/thomas-allen,lost,Democratic,2008,congressional
Susan Collins,/candidate/379/susan-collins,won,Republican,2008,congressional
Chellie Pingree,/candidate/6586/chellie-pingree,won,Democratic,2008,congressional
"Charles Summers, Jr.",/candidate/37258/charles-summers-jr,lost,Republican,2008,congressional
John Frary,/candidate/104899/john-frary,lost,Republican,2008,congressional
Mike Michaud,/candidate/6582/mike-michaud,won,Democratic,2008,congressional
Scotty Boman,/candidate/790/scotty-boman,lost,Libertarian,2008,congressional
Doug Dern,/candidate/37454/doug-dern,lost,Natural Law Party,2008,congressional
"Jack Hoogendyk, Jr.",/candidate/37348/jack-hoogendyk-jr,lost,Republican,2008,congressional
Carl Levin,/candidate/53307/carl-levin,won,Democratic,2008,congressional
Harley Mikkelson,/candidate/37761/harley-mikkelson,lost,Green Party,2008,congressional
Michael Nikitin,/candidate/68036/michael-nikitin,lost,U.S. Taxpayers,2008,congressional
Tom Casperson,/candidate/38110/tom-casperson,lost,Republican,2008,congressional
Daniel Grow,/candidate/109716/daniel-grow,lost,Libertarian,2008,congressional
Bart Stupak,/candidate/26912/bart-stupak,won,Democratic,2008,congressional
Jean Treacy,/candidate/109715/jean-treacy,lost,Green Party,2008,congressional
Joshua Warren,/candidate/68035/joshua-warren,lost,U.S. Taxpayers,2008,congressional
Ronald Graeser,/candidate/54478/ronald-graeser,lost,U.S. Taxpayers,2008,congressional
Pete Hoekstra,/candidate/26910/pete-hoekstra,won,Republican,2008,congressional
Fred Johnson,/candidate/105288/fred-johnson,lost,Democratic,2008,congressional
Dan Johnson,/candidate/109717/dan-johnson,lost,Libertarian,2008,congressional
Vern Ehlers,/candidate/26907/vern-ehlers,won,Republican,2008,congressional
Erwin Haas,/candidate/781/erwin-haas,lost,Libertarian,2008,congressional
Henry Sanchez,/candidate/19830/henry-sanchez,lost,Democratic,2008,congressional
Dave Camp,/candidate/26911/dave-camp,won,Republican,2008,congressional
Andrew Concannon,/candidate/105289/andrew-concannon,lost,Democratic,2008,congressional
John Emerick,/candidate/54470/john-emerick,lost,U.S. Taxpayers,2008,congressional
Allitta Hren,/candidate/67173/allitta-hren,lost,Libertarian,2008,congressional
Dale Kildee,/candidate/26909/dale-kildee,won,Democratic,2008,congressional
Ken Mathenia,/candidate/69335/ken-mathenia,lost,Green Party,2008,congressional
Matt Sawicki,/candidate/105290/matt-sawicki,lost,Republican,2008,congressional
Leonard Schwartz,/candidate/68850/leonard-schwartz,lost,Libertarian,2008,congressional
Don Cooney,/candidate/76062/don-cooney,lost,Democratic,2008,congressional
Greg Merle,/candidate/109719/greg-merle,lost,Libertarian,2008,congressional
Edward Pinkney,/candidate/109718/edward-pinkney,lost,Green Party,2008,congressional
Fred Upton,/candidate/26906/fred-upton,won,Republican,2008,congressional
Lynn Meadows,/candidate/109720/lynn-meadows,lost,Green Party,2008,congressional
Kenneth Proctor,/candidate/1269/kenneth-proctor,lost,Libertarian,2008,congressional
Mark Schauer,/candidate/12023/mark-schauer,won,Democratic,2008,congressional
Tim Walberg,/candidate/8618/tim-walberg,lost,Republican,2008,congressional
Robert Alexander,/candidate/37929/robert-alexander,lost,Democratic,2008,congressional
Mike Rogers,/candidate/8751/mike-rogers,won,Republican,2008,congressional
Aaron Stuttman,/candidate/69337/aaron-stuttman,lost,Green Party,2008,congressional
William White,/candidate/38069/william-white,lost,Libertarian,2008,congressional
George Zimmer,/candidate/37650/george-zimmer,lost,U.S. Taxpayers,2008,congressional
Douglas Campbell,/candidate/37390/douglas-campbell,lost,Green Party,2008,congressional
Adam Goodman,/candidate/68855/adam-goodman,lost,Libertarian,2008,congressional
Jack Kevorkian,/candidate/109722/jack-kevorkian,lost,No Party Affiliation,2008,congressional
Joseph Knollenberg,/candidate/26919/joseph-knollenberg,lost,Republican,2008,congressional
Gary Peters,/candidate/8749/gary-peters,won,Democratic,2008,congressional
Candace Caveny,/candidate/69338/candace-caveny,lost,Green Party,2008,congressional
Robert Denison,/candidate/38005/robert-denison,lost,Democratic,2008,congressional
Candice Miller,/candidate/2062/candice-miller,won,Republican,2008,congressional
Neil Stephenson,/candidate/109723/neil-stephenson,lost,Libertarian,2008,congressional
Joseph Larkin,/candidate/105292/joseph-larkin,lost,Democratic,2008,congressional
Thaddeus McCotter,/candidate/19847/thaddeus-mccotter,won,Republican,2008,congressional
Erik Shelley,/candidate/109724/erik-shelley,lost,Green Party,2008,congressional
John Tatar,/candidate/12736/john-tatar,lost,Libertarian,2008,congressional
Bert Copple,/candidate/105293/bert-copple,lost,Republican,2008,congressional
Sandy Levin,/candidate/26918/sandy-levin,won,Democratic,2008,congressional
William Opalicky,/candidate/68816/william-opalicky,lost,Green Party,2008,congressional
Les Townsend,/candidate/68858/les-townsend,lost,U.S. Taxpayers,2008,congressional
John Vico,/candidate/109727/john-vico,lost,Libertarian,2008,congressional
George Corsetti,/candidate/110175/george-corsetti,lost,Green Party,2008,congressional
Gregory Creswell,/candidate/38336/gregory-creswell,lost,Libertarian,2008,congressional
Edward Gubics,/candidate/105294/edward-gubics,lost,Republican,2008,congressional
Carolyn Kilpatrick,/candidate/522/carolyn-kilpatrick,won,Democratic,2008,congressional
"John Conyers, Jr.",/candidate/26904/john-conyers-jr,won,Democratic,2008,congressional
Richard Secula,/candidate/54472/richard-secula,lost,Libertarian,2008,congressional
Clyde Shabazz,/candidate/110176/clyde-shabazz,lost,Green Party,2008,congressional
John Dingell,/candidate/26917/john-dingell,won,Democratic,2008,congressional
Jack Lynch,/candidate/105296/jack-lynch,lost,Republican,2008,congressional
Aimee Smith,/candidate/69339/aimee-smith,lost,Green Party,2008,congressional
Gregory Stempfle,/candidate/19730/gregory-stempfle,lost,Libertarian,2008,congressional
James Wagner,/candidate/109728/james-wagner,lost,U.S. Taxpayers,2008,congressional
Charles Aldrich,/candidate/38547/charles-aldrich,lost,Libertarian,2008,congressional
Dean Barkley,/candidate/1289/dean-barkley,lost,Independence,2008,congressional
Norm Coleman,/candidate/20239/norm-coleman,lost,Republican,2008,congressional
Al Franken,/candidate/108924/al-franken,won,Democratic/Farmer/Labor,2008,congressional
James Niemackl,/candidate/108940/james-niemackl,lost,Constitution,2008,congressional
Brian Davis,/candidate/108962/brian-davis,lost,Republican,2008,congressional
Gregory Mikkelson,/candidate/38768/gregory-mikkelson,lost,Independence,2008,congressional
Tim Walz,/candidate/65443/tim-walz,won,Democratic/Farmer/Labor,2008,congressional
John Kline,/candidate/20311/john-kline,won,Republican,2008,congressional
Steve Sarvi,/candidate/108980/steve-sarvi,lost,Democratic/Farmer/Labor,2008,congressional
David Dillon,/candidate/108985/david-dillon,lost,Independence,2008,congressional
Ashwin Madia,/candidate/108989/ashwin-madia,lost,Democratic/Farmer/Labor,2008,congressional
Erik Paulsen,/candidate/3833/erik-paulsen,won,Republican,2008,congressional
Ed Matthews,/candidate/108997/ed-matthews,lost,Republican,2008,congressional
Betty McCollum,/candidate/3812/betty-mccollum,won,Democratic/Farmer/Labor,2008,congressional
Barb Davis White,/candidate/109019/barb-davis-white,lost,Republican,2008,congressional
Keith Ellison,/candidate/38982/keith-ellison,won,Democratic/Farmer/Labor,2008,congressional
"William H.T. McGaughey, Jr.",/candidate/38820/william-ht-mcgaughey-jr,lost,Independence,2008,congressional
Bob Anderson,/candidate/109632/bob-anderson,lost,Independence,2008,congressional
Michele Bachmann,/candidate/54675/michele-bachmann,won,Republican,2008,congressional
Elwyn Tinklenberg,/candidate/109041/elwyn-tinklenberg,lost,Democratic/Farmer/Labor,2008,congressional
Glen Menze,/candidate/54577/glen-menze,lost,Republican,2008,congressional
Collin Peterson,/candidate/26926/collin-peterson,won,Democratic/Farmer/Labor,2008,congressional
Michael Cummins,/candidate/109044/michael-cummins,lost,Republican,2008,congressional
Jim Oberstar,/candidate/26927/jim-oberstar,won,Democratic/Farmer/Labor,2008,congressional
"Lacy Clay, Jr.",/candidate/8967/lacy-clay-jr,won,Democratic,2008,congressional
Robb Cunningham,/candidate/39078/robb-cunningham,lost,Libertarian,2008,congressional
Todd Akin,/candidate/9301/todd-akin,won,Republican,2008,congressional
Bill Haas,/candidate/20393/bill-haas,lost,Democratic,2008,congressional
Thomas Knapp,/candidate/39812/thomas-knapp,lost,Libertarian,2008,congressional
Kevin Babcock,/candidate/20405/kevin-babcock,lost,Libertarian,2008,congressional
Russ Carnahan,/candidate/39948/russ-carnahan,won,Democratic,2008,congressional
Cindy Redburn,/candidate/110659/cindy-redburn,lost,Constitution,2008,congressional
Chris Sander,/candidate/104450/chris-sander,lost,Republican,2008,congressional
Jeff Parnell,/candidate/39290/jeff-parnell,lost,Republican,2008,congressional
Ike Skelton,/candidate/26936/ike-skelton,won,Democratic,2008,congressional
Emanuel Cleaver II,/candidate/39507/emanuel-cleaver-ii,won,Democratic,2008,congressional
Jacob Turk,/candidate/65309/jacob-turk,lost,Republican,2008,congressional
Kay Barnes,/candidate/104458/kay-barnes,lost,Democratic,2008,congressional
Dave Browning,/candidate/104460/dave-browning,lost,Libertarian,2008,congressional
Sam Graves,/candidate/9425/sam-graves,won,Republican,2008,congressional
Roy Blunt,/candidate/418/roy-blunt,won,Republican,2008,congressional
Kevin Craig,/candidate/39580/kevin-craig,lost,Libertarian,2008,congressional
Travis Maddox,/candidate/110660/travis-maddox,lost,Constitution,2008,congressional
Richard Monroe,/candidate/104461/richard-monroe,lost,Democratic,2008,congressional
Joe Allen,/candidate/104464/joe-allen,lost,Democratic,2008,congressional
Jo Ann Emerson,/candidate/903/jo-ann-emerson,won,Republican,2008,congressional
Branden McCullough,/candidate/66708/branden-mccullough,lost,Libertarian,2008,congressional
Richard Smith,/candidate/39438/richard-smith,lost,Constitution,2008,congressional
Judy Baker,/candidate/39084/judy-baker,lost,Democratic,2008,congressional
Blaine Luetkemeyer,/candidate/20400/blaine-luetkemeyer,won,Republican,2008,congressional
Tamara Millay,/candidate/20534/tamara-millay,lost,Libertarian,2008,congressional
Ronnie Musgrove,/candidate/1690/ronnie-musgrove,lost,Democratic,2008,congressional
Roger Wicker,/candidate/21926/roger-wicker,won,Republican,2008,congressional
Thad Cochran,/candidate/53312/thad-cochran,won,Republican,2008,congressional
Erik Fleming,/candidate/2128/erik-fleming,lost,Democratic,2008,congressional
Travis Childers,/candidate/101982/travis-childers,won,Democratic,2008,congressional
Greg Davis,/candidate/101980/greg-davis,lost,Republican,2008,congressional
Stephen Holland,/candidate/3685/stephen-holland,unknown,Democratic,2008,congressional
"Glenn McCullough, Jr.",/candidate/101979/glenn-mccullough-jr,unknown,Republican,2008,congressional
Wally Pang,/candidate/69867/wally-pang,lost,Independent,2008,congressional
Randy Russell,/candidate/103151/randy-russell,lost,Republican,2008,congressional
"John Wages, Jr.",/candidate/103152/john-wages-jr,lost,Green Party,2008,congressional
Travis Childers,/candidate/101982/travis-childers,won,Democratic,2008,congressional
Greg Davis,/candidate/101980/greg-davis,lost,Republican,2008,congressional
Wally Pang,/candidate/69867/wally-pang,lost,Independent,2008,congressional
"John Wages, Jr.",/candidate/103152/john-wages-jr,lost,Green Party,2008,congressional
Richard Cook,/candidate/101983/richard-cook,lost,Republican,2008,congressional
Bennie Thompson,/candidate/26929/bennie-thompson,won,Democratic,2008,congressional
Joel Gill,/candidate/101987/joel-gill,lost,Democratic,2008,congressional
Gregg Harper,/candidate/101985/gregg-harper,won,Republican,2008,congressional
John McCay III,/candidate/101991/john-mccay-iii,lost,Republican,2008,congressional
Gene Taylor,/candidate/26932/gene-taylor,won,Democratic,2008,congressional
Max Baucus,/candidate/53315/max-baucus,won,Democratic,2008,congressional
Bob Kelleher,/candidate/40683/bob-kelleher,lost,Republican,2008,congressional
John Driscoll,/candidate/40708/john-driscoll,lost,Democratic,2008,congressional
Mike Fellows,/candidate/20925/mike-fellows,lost,Libertarian,2008,congressional
Denny Rehberg,/candidate/404/denny-rehberg,won,Republican,2008,congressional
Christopher Cole,/candidate/12999/christopher-cole,lost,Libertarian,2008,congressional
Elizabeth Dole,/candidate/41533/elizabeth-dole,lost,Republican,2008,congressional
Kay Hagan,/candidate/21082/kay-hagan,won,Democratic,2008,congressional
"G. K. Butterfield, Jr.",/candidate/41077/g-k-butterfield-jr,won,Democratic,2008,congressional
William Stephens,/candidate/102893/william-stephens,lost,Republican,2008,congressional
Willis Adkins,/candidate/108411/willis-adkins,lost,Libertarian,2008,congressional
Bob Etheridge,/candidate/118/bob-etheridge,won,Democratic,2008,congressional
Danny Mansell,/candidate/20994/danny-mansell,lost,Republican,2008,congressional
"Walter Jones, Jr.",/candidate/21785/walter-jones-jr,won,Republican,2008,congressional
Craig Weber,/candidate/57011/craig-weber,lost,Democratic,2008,congressional
"B.J. Lawson, Jr.",/candidate/102902/bj-lawson-jr,lost,Republican,2008,congressional
David Price,/candidate/119/david-price,won,Democratic,2008,congressional
Roy Carter,/candidate/102903/roy-carter,lost,Democratic,2008,congressional
Virginia Foxx,/candidate/6051/virginia-foxx,won,Republican,2008,congressional
Teresa Bratton,/candidate/102911/teresa-bratton,lost,Democratic,2008,congressional
Howard Coble,/candidate/27001/howard-coble,won,Republican,2008,congressional
Will Breazeale,/candidate/102912/will-breazeale,lost,Republican,2008,congressional
