name,url,status,party,year,election
Bruce Braley,/candidate/57382/bruce-braley,won,Democratic,2012,congressional
Gregory Hughes,/candidate/128042/gregory-hughes,lost,Nominated by Petition,2012,congressional
George Krail II,/candidate/143565/george-krail-ii,lost,Nominated by Petition,2012,congressional
Benjamin Lange,/candidate/121992/benjamin-lange,lost,Republican,2012,congressional
John Archer,/candidate/128056/john-archer,lost,Republican,2012,congressional
Alan Aversa,/candidate/143566/alan-aversa,lost,Nominated by Petition,2012,congressional
Dave Loebsack,/candidate/68964/dave-loebsack,won,Democratic,2012,congressional
Scott Batcher,/candidate/121994/scott-batcher,lost,Nominated by Petition,2012,congressional
Leonard Boswell,/candidate/384/leonard-boswell,lost,Democratic,2012,congressional
Tom Latham,/candidate/22175/tom-latham,won,Republican,2012,congressional
David Rosenfeld,/candidate/128041/david-rosenfeld,lost,Socialist Workers Party,2012,congressional
Steve King,/candidate/10853/steve-king,won,Republican,2012,congressional
Martin Monroe,/candidate/127685/martin-monroe,lost,Nominated by Petition,2012,congressional
Christie Vilsack,/candidate/135717/christie-vilsack,lost,Democratic,2012,congressional
Jimmy Farris,/candidate/135863/jimmy-farris,lost,Democratic,2012,congressional
Raúl Labrador,/candidate/57391/raul-labrador,won,Republican,2012,congressional
Rob Oates,/candidate/56566/rob-oates,lost,Libertarian,2012,congressional
Pro-Life Pro-Life,/candidate/33099/pro-life-pro-life,lost,Independent,2012,congressional
Nicole LeFavour,/candidate/33165/nicole-lefavour,lost,Democratic,2012,congressional
Mike Simpson,/candidate/2917/mike-simpson,won,Republican,2012,congressional
Donald Peloquin,/candidate/134932/donald-peloquin,lost,Republican,2012,congressional
Bobby Rush,/candidate/26831/bobby-rush,won,Democratic,2012,congressional
"Jesse Jackson, Jr.",/candidate/72/jesse-jackson-jr,won,Democratic,2012,congressional
Marcus Lewis,/candidate/142342/marcus-lewis,lost,Independent,2012,congressional
Brian Woodworth,/candidate/134934/brian-woodworth,lost,Republican,2012,congressional
Richard Grabowski,/candidate/116628/richard-grabowski,lost,Republican,2012,congressional
Dan Lipinski,/candidate/33692/dan-lipinski,won,Democratic,2012,congressional
Hector Concepcion,/candidate/134938/hector-concepcion,lost,Republican,2012,congressional
Luis Gutiérrez,/candidate/26841/luis-gutierrez,won,Democratic,2012,congressional
Mike Quigley,/candidate/83310/mike-quigley,won,Democratic,2012,congressional
Dan Schmitt,/candidate/134939/dan-schmitt,lost,Republican,2012,congressional
Nancy Wade,/candidate/142343/nancy-wade,lost,Green Party,2012,congressional
Leslie Coolidge,/candidate/134940/leslie-coolidge,lost,Democratic,2012,congressional
Peter Roskam,/candidate/6382/peter-roskam,won,Republican,2012,congressional
Danny Davis,/candidate/233/danny-davis,won,Democratic,2012,congressional
John Monaghan,/candidate/142345/john-monaghan,lost,Independent,2012,congressional
Rita Zak,/candidate/142344/rita-zak,lost,Republican,2012,congressional
Tammy Duckworth,/candidate/57442/tammy-duckworth,won,Democratic,2012,congressional
Joe Walsh,/candidate/116545/joe-walsh,lost,Republican,2012,congressional
Jan Schakowsky,/candidate/6387/jan-schakowsky,won,Democratic,2012,congressional
Tim Wolfe,/candidate/134946/tim-wolfe,lost,Republican,2012,congressional
Bob Dold,/candidate/116548/bob-dold,lost,Republican,2012,congressional
Brad Schneider,/candidate/134948/brad-schneider,won,Democratic,2012,congressional
Judy Biggert,/candidate/6298/judy-biggert,lost,Republican,2012,congressional
Bill Foster,/candidate/101632/bill-foster,won,Democratic,2012,congressional
Paula Bradshaw,/candidate/142349/paula-bradshaw,lost,Green Party,2012,congressional
Bill Enyart,/candidate/110744/bill-enyart,won,Democratic,2012,congressional
Brad Harriman,/candidate/134955/brad-harriman,unknown,Democratic,2012,congressional
Jason Plummer,/candidate/122133/jason-plummer,lost,Republican,2012,congressional
Rodney Davis,/candidate/9622/rodney-davis,won,Republican,2012,congressional
David Gill,/candidate/33722/david-gill,lost,Democratic,2012,congressional
John Hartman,/candidate/142351/john-hartman,lost,Independent,2012,congressional
Tim Johnson,/candidate/6338/tim-johnson,unknown,Republican,2012,congressional
Dennis Anderson,/candidate/134961/dennis-anderson,lost,Democratic,2012,congressional
Randy Hultgren,/candidate/18199/randy-hultgren,won,Republican,2012,congressional
Angela Michael,/candidate/134962/angela-michael,lost,Democratic,2012,congressional
Tim Pearcy,/candidate/142352/tim-pearcy,unknown,Constitution,2012,congressional
John Shimkus,/candidate/246/john-shimkus,won,Republican,2012,congressional
Adam Kinzinger,/candidate/116559/adam-kinzinger,won,Republican,2012,congressional
Wanda Rohl,/candidate/142353/wanda-rohl,lost,Democratic,2012,congressional
Cheri Bustos,/candidate/134964/cheri-bustos,won,Democratic,2012,congressional
Bobby Schilling,/candidate/116570/bobby-schilling,lost,Republican,2012,congressional
Aaron Schock,/candidate/33428/aaron-schock,won,Republican,2012,congressional
Steve Waterworth,/candidate/33598/steve-waterworth,lost,Democratic,2012,congressional
"Joe Donnelly, Sr.",/candidate/34212/joe-donnelly-sr,won,Democratic,2012,congressional
Andrew Horning,/candidate/34330/andrew-horning,lost,Libertarian,2012,congressional
"James Johnson, Jr.",/candidate/152124/james-johnson-jr,lost,Independent,2012,congressional
Richard Mourdock,/candidate/72823/richard-mourdock,lost,Republican,2012,congressional
Joel Phelps,/candidate/135984/joel-phelps,lost,Republican,2012,congressional
Pete Visclosky,/candidate/26851/pete-visclosky,won,Democratic,2012,congressional
Dan Morrison,/candidate/135972/dan-morrison,lost,Democratic,2012,congressional
Brendan Mullen,/candidate/135973/brendan-mullen,lost,Democratic,2012,congressional
Joe Ruiz,/candidate/141313/joe-ruiz,lost,Libertarian,2012,congressional
Jackie Walorski,/candidate/34205/jackie-walorski,won,Republican,2012,congressional
Kevin Boyd,/candidate/84587/kevin-boyd,lost,Democratic,2012,congressional
Marlin Stutzman,/candidate/34230/marlin-stutzman,won,Republican,2012,congressional
Benjamin Gehlhausen,/candidate/142268/benjamin-gehlhausen,lost,Libertarian,2012,congressional
Tara Nelson,/candidate/120314/tara-nelson,lost,Democratic,2012,congressional
Todd Rokita,/candidate/34167/todd-rokita,won,Republican,2012,congressional
Susan Brooks,/candidate/135988/susan-brooks,won,Republican,2012,congressional
Chard Reid,/candidate/127166/chard-reid,lost,Libertarian,2012,congressional
Scott Reske,/candidate/34080/scott-reske,lost,Democratic,2012,congressional
Rex Bell,/candidate/64996/rex-bell,lost,Libertarian,2012,congressional
Brad Bookout,/candidate/84668/brad-bookout,lost,Democratic,2012,congressional
Luke Messer,/candidate/33997/luke-messer,won,Republican,2012,congressional
André Carson,/candidate/84917/andre-carson,won,Democratic,2012,congressional
Carlos May,/candidate/120331/carlos-may,lost,Republican,2012,congressional
Larry Bucshon,/candidate/120335/larry-bucshon,won,Republican,2012,congressional
David Crooks,/candidate/10412/david-crooks,lost,Democratic,2012,congressional
Bart Gadau,/candidate/141314/bart-gadau,lost,Libertarian,2012,congressional
Jason Sharp,/candidate/141315/jason-sharp,unknown,Libertarian,2012,congressional
Shelli Yoder,/candidate/135982/shelli-yoder,lost,Democratic,2012,congressional
Todd Young,/candidate/120345/todd-young,won,Republican,2012,congressional
Tim Huelskamp,/candidate/12571/tim-huelskamp,won,Republican,2012,congressional
Dennis Hawver,/candidate/54259/dennis-hawver,lost,Libertarian,2012,congressional
Lynn Jenkins,/candidate/18594/lynn-jenkins,won,Republican,2012,congressional
Tobias Schlingensiepen,/candidate/140710/tobias-schlingensiepen,lost,Democratic,2012,congressional
Joel Balam,/candidate/136115/joel-balam,lost,Libertarian,2012,congressional
Kevin Yoder,/candidate/34433/kevin-yoder,won,Republican,2012,congressional
Thomas Jefferson,/candidate/142961/thomas-jefferson,lost,Libertarian,2012,congressional
Mike Pompeo,/candidate/125023/mike-pompeo,won,Republican,2012,congressional
Robert Tillman,/candidate/125020/robert-tillman,lost,Democratic,2012,congressional
Charles Hatchett,/candidate/117553/charles-hatchett,lost,Democratic,2012,congressional
Ed Whitfield,/candidate/21873/ed-whitfield,won,Republican,2012,congressional
Craig Astor,/candidate/117312/craig-astor,lost,Libertarian,2012,congressional
Andrew Beacham,/candidate/143411/andrew-beacham,lost,Independent,2012,congressional
Brett Guthrie,/candidate/18829/brett-guthrie,won,Republican,2012,congressional
David Williams,/candidate/35064/david-williams,lost,Democratic,2012,congressional
"Robert Devore, Jr.",/candidate/58196/robert-devore-jr,lost,Independent,2012,congressional
Brooks Wicker,/candidate/117557/brooks-wicker,lost,Republican,2012,congressional
John Yarmuth,/candidate/58579/john-yarmuth,won,Democratic,2012,congressional
William Adkins,/candidate/137177/william-adkins,lost,Democratic,2012,congressional
David Lewis,/candidate/143412/david-lewis,lost,Independent,2012,congressional
Thomas Massie,/candidate/132068/thomas-massie,won,Republican,2012,congressional
Hal Rogers,/candidate/26875/hal-rogers,won,Republican,2012,congressional
Ken Stepp,/candidate/56959/ken-stepp,lost,Democratic,2012,congressional
Andy Barr,/candidate/117290/andy-barr,won,Republican,2012,congressional
Ben Chandler III,/candidate/1891/ben-chandler-iii,lost,Democratic,2012,congressional
Randolph Vance,/candidate/135185/randolph-vance,lost,Independent,2012,congressional
"Charles Boustany, Jr.",/candidate/35514/charles-boustany-jr,won,Republican,2012,congressional
Jeff Landry,/candidate/93509/jeff-landry,lost,Republican,2012,congressional
Scott Brown,/candidate/18919/scott-brown,lost,Republican,2012,congressional
Elizabeth Warren,/candidate/141272/elizabeth-warren,won,Democratic,2012,congressional
Richard Neal,/candidate/26895/richard-neal,won,Democratic,2012,congressional
Jim McGovern,/candidate/552/jim-mcgovern,won,Democratic,2012,congressional
Jon Golnik,/candidate/124907/jon-golnik,lost,Republican,2012,congressional
Niki Tsongas,/candidate/89417/niki-tsongas,won,Democratic,2012,congressional
Sean Bielat,/candidate/124904/sean-bielat,lost,Republican,2012,congressional
Joe Kennedy III,/candidate/141275/joe-kennedy-iii,won,Democratic,2012,congressional
Dave Rosa,/candidate/143492/dave-rosa,lost,Independent,2012,congressional
Ed Markey,/candidate/26900/ed-markey,won,Democratic,2012,congressional
Thomas Tierney,/candidate/13531/thomas-tierney,lost,Republican,2012,congressional
Daniel Fishman,/candidate/143493/daniel-fishman,lost,Libertarian,2012,congressional
John Tierney,/candidate/553/john-tierney,won,Democratic,2012,congressional
Richard Tisei,/candidate/4760/richard-tisei,lost,Republican,2012,congressional
Mike Capuano,/candidate/18883/mike-capuano,won,Democratic,2012,congressional
Karla Romero,/candidate/128363/karla-romero,lost,Independent,2012,congressional
Stephen Lynch,/candidate/4844/stephen-lynch,won,Democratic,2012,congressional
Joe Selvaggi,/candidate/141285/joe-selvaggi,lost,Republican,2012,congressional
Daniel Botelho,/candidate/143495/daniel-botelho,lost,Independent,2012,congressional
Bill Keating,/candidate/4743/bill-keating,won,Democratic,2012,congressional
Chris Sheldon,/candidate/141289/chris-sheldon,lost,Republican,2012,congressional
Dean Ahmad,/candidate/142326/dean-ahmad,lost,Libertarian,2012,congressional
Dan Bongino,/candidate/135123/dan-bongino,lost,Republican,2012,congressional
Ben Cardin,/candidate/26888/ben-cardin,won,Democratic,2012,congressional
Rob Sobhani,/candidate/142657/rob-sobhani,lost,Unaffiliated,2012,congressional
Muir Boda,/candidate/139847/muir-boda,lost,Libertarian,2012,congressional
Andy Harris,/candidate/19157/andy-harris,won,Republican,2012,congressional
John LaFerla,/candidate/135128/john-laferla,lost,"Democratic, Write-In",2012,congressional
Wendy Rosen,/candidate/135130/wendy-rosen,lost,Democratic,2012,congressional
Leo Dymowski,/candidate/142327/leo-dymowski,lost,Libertarian,2012,congressional
Nancy Jacobs,/candidate/6169/nancy-jacobs,lost,Republican,2012,congressional
Dutch Ruppersberger,/candidate/36130/dutch-ruppersberger,won,Democratic,2012,congressional
Mark Shell,/candidate/140935/mark-shell,lost,Green Party,2012,congressional
"Paul Drgos, Jr.",/candidate/142328/paul-drgos-jr,lost,Libertarian,2012,congressional
Eric Knowles,/candidate/127248/eric-knowles,lost,Republican,2012,congressional
John Sarbanes,/candidate/66575/john-sarbanes,won,Democratic,2012,congressional
Donna Edwards,/candidate/65085/donna-edwards,won,Democratic,2012,congressional
Faith Loudon,/candidate/135137/faith-loudon,lost,Republican,2012,congressional
Scott Soffen,/candidate/142329/scott-soffen,lost,Libertarian,2012,congressional
Bob Shipley Auerbach,/candidate/36230/bob-shipley-auerbach,lost,Green Party,2012,congressional
Steny Hoyer,/candidate/26890/steny-hoyer,won,Democratic,2012,congressional
"Anthony O'Donnell, Sr.",/candidate/6204/anthony-odonnell-sr,lost,Republican,2012,congressional
Jeremy Stinson,/candidate/139848/jeremy-stinson,lost,Unaffiliated,2012,congressional
Arvin Vohra,/candidate/125768/arvin-vohra,lost,Libertarian,2012,congressional
Roscoe Bartlett,/candidate/26891/roscoe-bartlett,lost,Republican,2012,congressional
John Delaney,/candidate/135143/john-delaney,won,Democratic,2012,congressional
Nickolaus Mueller,/candidate/142330/nickolaus-mueller,lost,Other,2012,congressional
Elijah Cummings,/candidate/345/elijah-cummings,won,Democratic,2012,congressional
"Frank Mirabile, Jr.",/candidate/125697/frank-mirabile-jr,lost,Republican,2012,congressional
Ronald Owens-Bey,/candidate/36334/ronald-owens-bey,lost,Libertarian,2012,congressional
George Gluck,/candidate/139849/george-gluck,lost,Green,2012,congressional
Mark Grannis,/candidate/125642/mark-grannis,lost,Libertarian,2012,congressional
Ken Timmerman,/candidate/36273/ken-timmerman,lost,Republican,2012,congressional
"Chris Van Hollen, Jr.",/candidate/6098/chris-van-hollen-jr,won,Democratic,2012,congressional
Danny Dalton,/candidate/142752/danny-dalton,lost,No Party,2012,congressional
Cynthia Dill,/candidate/57558/cynthia-dill,lost,Democratic,2012,congressional
Andrew Dodge,/candidate/135880/andrew-dodge,lost,Independent,2012,congressional
"Angus King, Jr.",/candidate/22381/angus-king-jr,won,Independent,2012,congressional
"Charles Summers, Jr.",/candidate/37258/charles-summers-jr,lost,Republican,2012,congressional
Stephen Woods,/candidate/142754/stephen-woods,lost,Independent,2012,congressional
Jonathan Courtney,/candidate/37167/jonathan-courtney,lost,Republican,2012,congressional
Chellie Pingree,/candidate/6586/chellie-pingree,won,Democratic,2012,congressional
Mike Michaud,/candidate/6582/mike-michaud,won,Democratic,2012,congressional
Kevin Raye,/candidate/36606/kevin-raye,lost,Republican,2012,congressional
Scotty Boman,/candidate/790/scotty-boman,lost,"Libertarian, Republican",2012,congressional
Pete Hoekstra,/candidate/26910/pete-hoekstra,lost,Republican,2012,congressional
John Litle,/candidate/2070/john-litle,lost,Natural Law Party,2012,congressional
Richard Matkin,/candidate/105425/richard-matkin,lost,U.S. Taxpayers,2012,congressional
Harley Mikkelson,/candidate/37761/harley-mikkelson,lost,Green Party,2012,congressional
Debbie Stabenow,/candidate/515/debbie-stabenow,won,Democratic,2012,congressional
Dan Benishek,/candidate/123056/dan-benishek,won,Republican,2012,congressional
Ellis Boal,/candidate/128215/ellis-boal,lost,Green Party,2012,congressional
Gary McDowell,/candidate/37387/gary-mcdowell,lost,Democratic,2012,congressional
Emily Salvette,/candidate/142966/emily-salvette,lost,Libertarian,2012,congressional
Mary Buzuma,/candidate/142967/mary-buzuma,lost,Libertarian,2012,congressional
"Willie German, Jr.",/candidate/143371/willie-german-jr,lost,Democratic,2012,congressional
Ronald Graeser,/candidate/54478/ronald-graeser,lost,U.S. Taxpayers,2012,congressional
Bill Huizenga,/candidate/38351/bill-huizenga,won,Republican,2012,congressional
William Opalicky,/candidate/68816/william-opalicky,lost,Green Party,2012,congressional
Justin Amash,/candidate/105566/justin-amash,won,Republican,2012,congressional
Bill Gelineau,/candidate/54479/bill-gelineau,lost,Libertarian,2012,congressional
Steven Pestka,/candidate/19953/steven-pestka,lost,Democratic,2012,congressional
Dave Camp,/candidate/26911/dave-camp,won,Republican,2012,congressional
John Gelineau,/candidate/142969/john-gelineau,lost,Libertarian,2012,congressional
Pat Timmons,/candidate/142968/pat-timmons,lost,Green Party,2012,congressional
Debra Wirth,/candidate/139852/debra-wirth,lost,Democratic,2012,congressional
George Zimmer,/candidate/37650/george-zimmer,lost,U.S. Taxpayers,2012,congressional
Gregory Creswell,/candidate/38336/gregory-creswell,lost,Libertarian,2012,congressional
David Davenport,/candidate/142970/david-davenport,lost,No Party Affiliation,2012,congressional
Dan Kildee,/candidate/136102/dan-kildee,won,Democratic,2012,congressional
Jim Slezak,/candidate/105510/jim-slezak,lost,Republican,2012,congressional
Jason Gatties,/candidate/142971/jason-gatties,lost,U.S. Taxpayers,2012,congressional
Christie Gelineau,/candidate/142972/christie-gelineau,lost,Libertarian,2012,congressional
Mike O'Brien,/candidate/139853/mike-obrien,lost,Democratic,2012,congressional
Fred Upton,/candidate/26906/fred-upton,won,Republican,2012,congressional
Kurt Haskell,/candidate/139855/kurt-haskell,lost,Democratic,2012,congressional
Kenneth Proctor,/candidate/1269/kenneth-proctor,lost,Libertarian,2012,congressional
Tim Walberg,/candidate/8618/tim-walberg,won,Republican,2012,congressional
Richard Wunsch,/candidate/128228/richard-wunsch,lost,Green Party,2012,congressional
Preston Brooks,/candidate/142974/preston-brooks,lost,No Party Affiliation,2012,congressional
Lance Enderle,/candidate/19995/lance-enderle,lost,Democratic,2012,congressional
Daniel Goebel,/candidate/142973/daniel-goebel,lost,Libertarian,2012,congressional
Mike Rogers,/candidate/8751/mike-rogers,won,Republican,2012,congressional
Jim Fulner,/candidate/142975/jim-fulner,lost,Libertarian,2012,congressional
Sandy Levin,/candidate/26918/sandy-levin,won,Democratic,2012,congressional
Les Townsend,/candidate/68858/les-townsend,lost,U.S. Taxpayers,2012,congressional
Don Volaric,/candidate/124616/don-volaric,lost,Republican,2012,congressional
Julia Williams,/candidate/128233/julia-williams,lost,Green Party,2012,congressional
Bhagwan Dashairya,/candidate/37952/bhagwan-dashairya,lost,Libertarian,2012,congressional
Candice Miller,/candidate/2062/candice-miller,won,Republican,2012,congressional
Chuck Stadler,/candidate/139860/chuck-stadler,lost,Democratic,2012,congressional
Henry Yanez,/candidate/124614/henry-yanez,lost,Democratic,2012,congressional
Kerry Bentivolio,/candidate/123059/kerry-bentivolio,won,Republican,2012,congressional
Kerry Bentivolio,/candidate/123059/kerry-bentivolio,lost,Republican,2012,congressional
David Curson,/candidate/143373/david-curson,lost,Democratic,2012,congressional
David Curson,/candidate/143373/david-curson,lost,Democratic,2012,congressional
Steven Duke,/candidate/142976/steven-duke,lost,Green Party,2012,congressional
Daniel Johnson,/candidate/143372/daniel-johnson,lost,Natural Law Party,2012,congressional
Marco Sosnowski,/candidate/109731/marco-sosnowski,lost,U.S. Taxpayers,2012,congressional
Marco Sosnowski,/candidate/109731/marco-sosnowski,lost,U.S. Taxpayers,2012,congressional
Syed Taj,/candidate/111538/syed-taj,lost,Democratic,2012,congressional
John Tatar,/candidate/12736/john-tatar,lost,Libertarian,2012,congressional
John Tatar,/candidate/12736/john-tatar,lost,Libertarian,2012,congressional
John Dingell,/candidate/26917/john-dingell,won,Democratic,2012,congressional
Cindy Kallgren,/candidate/124088/cindy-kallgren,lost,Republican,2012,congressional
Richard Secula,/candidate/54472/richard-secula,lost,Libertarian,2012,congressional
"John Conyers, Jr.",/candidate/26904/john-conyers-jr,won,Democratic,2012,congressional
Martin Gray,/candidate/142977/martin-gray,lost,U.S. Taxpayers,2012,congressional
Harry Sawicki,/candidate/139861/harry-sawicki,lost,Republican,2012,congressional
Chris Sharer,/candidate/142978/chris-sharer,lost,Libertarian,2012,congressional
Douglas Campbell,/candidate/37390/douglas-campbell,lost,Green Party,2012,congressional
John Hauler,/candidate/124617/john-hauler,lost,Republican,2012,congressional
Gary Peters,/candidate/8749/gary-peters,won,Democratic,2012,congressional
Leonard Schwartz,/candidate/68850/leonard-schwartz,lost,Libertarian,2012,congressional
Kurt Bills,/candidate/123261/kurt-bills,lost,Republican,2012,congressional
Michael Cavlan,/candidate/38548/michael-cavlan,lost,Other,2012,congressional
"Timothy Davis, Sr.",/candidate/20219/timothy-davis-sr,lost,Grassroots Party,2012,congressional
Amy Klobuchar,/candidate/65092/amy-klobuchar,won,Democratic/Farmer/Labor,2012,congressional
Steve Williams,/candidate/67187/steve-williams,lost,Independence,2012,congressional
Allen Quist,/candidate/138472/allen-quist,lost,Republican,2012,congressional
Tim Walz,/candidate/65443/tim-walz,won,Democratic/Farmer/Labor,2012,congressional
John Kline,/candidate/20311/john-kline,won,Republican,2012,congressional
Mike Obermueller,/candidate/68755/mike-obermueller,lost,Democratic/Farmer/Labor,2012,congressional
Brian Barnes,/candidate/138482/brian-barnes,lost,Democratic/Farmer/Labor,2012,congressional
Erik Paulsen,/candidate/3833/erik-paulsen,won,Republican,2012,congressional
Steve Carlson,/candidate/127391/steve-carlson,lost,Independence,2012,congressional
Tony Hernandez,/candidate/123029/tony-hernandez,lost,Republican,2012,congressional
Betty McCollum,/candidate/3812/betty-mccollum,won,Democratic/Farmer/Labor,2012,congressional
Keith Ellison,/candidate/38982/keith-ellison,won,Democratic/Farmer/Labor,2012,congressional
Chris Fields,/candidate/138490/chris-fields,lost,Republican,2012,congressional
Lynne Torgerson,/candidate/109089/lynne-torgerson,unknown,Independent,2012,congressional
Michele Bachmann,/candidate/54675/michele-bachmann,won,Republican,2012,congressional
Jim Graves,/candidate/138494/jim-graves,lost,Democratic/Farmer/Labor,2012,congressional
Lee Byberg,/candidate/122952/lee-byberg,lost,Republican,2012,congressional
Collin Peterson,/candidate/26926/collin-peterson,won,Democratic/Farmer/Labor,2012,congressional
Adam Steele,/candidate/13397/adam-steele,lost,Independence,2012,congressional
Chip Cravaack,/candidate/122953/chip-cravaack,lost,Republican,2012,congressional
Rick Nolan,/candidate/138505/rick-nolan,won,Democratic/Farmer/Labor,2012,congressional
Todd Akin,/candidate/9301/todd-akin,lost,Republican,2012,congressional
Jonathan Dine,/candidate/123277/jonathan-dine,lost,Libertarian,2012,congressional
Claire McCaskill,/candidate/2109/claire-mccaskill,won,Democratic,2012,congressional
"Lacy Clay, Jr.",/candidate/8967/lacy-clay-jr,won,Democratic,2012,congressional
Robb Cunningham,/candidate/39078/robb-cunningham,lost,Libertarian,2012,congressional
Robyn Hamlin,/candidate/104571/robyn-hamlin,lost,Republican,2012,congressional
Glenn Koenen,/candidate/139106/glenn-koenen,lost,Democratic,2012,congressional
Bill Slantz,/candidate/123594/bill-slantz,lost,Libertarian,2012,congressional
Ann Wagner,/candidate/136083/ann-wagner,won,Republican,2012,congressional
Ana Zorikova,/candidate/139109/ana-zorikova,lost,Constitution,2012,congressional
Blaine Luetkemeyer,/candidate/20400/blaine-luetkemeyer,won,Republican,2012,congressional
Eric Mayer,/candidate/139110/eric-mayer,lost,Democratic,2012,congressional
Steven Wilson,/candidate/136084/steven-wilson,lost,Libertarian,2012,congressional
Greg Cowan,/candidate/123376/greg-cowan,lost,Constitution,2012,congressional
Vicky Hartzler,/candidate/8783/vicky-hartzler,won,Republican,2012,congressional
Teresa Hensley,/candidate/39159/teresa-hensley,lost,Democratic,2012,congressional
Thomas Holbrook,/candidate/123375/thomas-holbrook,lost,Libertarian,2012,congressional
Emanuel Cleaver II,/candidate/39507/emanuel-cleaver-ii,won,Democratic,2012,congressional
Andrew Feagle,/candidate/136086/andrew-feagle,unknown,Independent,2012,congressional
Randy Langkraehr,/candidate/39194/randy-langkraehr,lost,Libertarian,2012,congressional
Jacob Turk,/candidate/65309/jacob-turk,lost,Republican,2012,congressional
Sam Graves,/candidate/9425/sam-graves,won,Republican,2012,congressional
Russ Monchil,/candidate/139114/russ-monchil,lost,Libertarian,2012,congressional
Kyle Yarber,/candidate/136088/kyle-yarber,lost,Democratic,2012,congressional
Kevin Craig,/candidate/39580/kevin-craig,lost,Libertarian,2012,congressional
Jim Evans,/candidate/139115/jim-evans,lost,Democratic,2012,congressional
Billy Long,/candidate/123401/billy-long,won,Republican,2012,congressional
Jo Ann Emerson,/candidate/903/jo-ann-emerson,won,Republican,2012,congressional
Jack Rushin,/candidate/139117/jack-rushin,lost,Democratic,2012,congressional
Rick Vandeven,/candidate/123415/rick-vandeven,lost,Libertarian,2012,congressional
Thomas Cramer,/candidate/135353/thomas-cramer,lost,Constitution,2012,congressional
"Albert Gore, Jr.",/candidate/135350/albert-gore-jr,lost,Democratic,2012,congressional
Shawn O'Hara,/candidate/1399/shawn-ohara,lost,Reform,2012,congressional
Roger Wicker,/candidate/21926/roger-wicker,won,Republican,2012,congressional
Danny Bedwell,/candidate/135362/danny-bedwell,lost,Libertarian,2012,congressional
Jim Bourland,/candidate/135361/jim-bourland,lost,Constitution,2012,congressional
Brad Morris,/candidate/39995/brad-morris,lost,Democratic,2012,congressional
Alan Nunnelee,/candidate/8326/alan-nunnelee,won,Republican,2012,congressional
Chris Potts,/candidate/135363/chris-potts,lost,Reform,2012,congressional
Bill Marcy,/candidate/101990/bill-marcy,lost,Republican,2012,congressional
Bennie Thompson,/candidate/26929/bennie-thompson,won,Democratic,2012,congressional
Cobby Williams,/candidate/135364/cobby-williams,lost,Independent,2012,congressional
Lajena Williams,/candidate/130511/lajena-williams,lost,Reform,2012,congressional
Crystal Biggs,/candidate/135355/crystal-biggs,unknown,Democratic,2012,congressional
Gregg Harper,/candidate/101985/gregg-harper,won,Republican,2012,congressional
John Pannell,/candidate/130509/john-pannell,lost,Reform,2012,congressional
Robert Claunch,/candidate/20633/robert-claunch,lost,Reform,2012,congressional
Michael Herrington,/candidate/135356/michael-herrington,unknown,Democratic,2012,congressional
Steven Palazzo,/candidate/69521/steven-palazzo,won,Republican,2012,congressional
Ron Williams,/candidate/128795/ron-williams,lost,Libertarian,2012,congressional
Dan Cox,/candidate/120751/dan-cox,lost,Libertarian,2012,congressional
Jerry McConnell,/candidate/137037/jerry-mcconnell,unknown,Libertarian,2012,congressional
Denny Rehberg,/candidate/404/denny-rehberg,lost,Republican,2012,congressional
Jon Tester,/candidate/20928/jon-tester,won,Democratic,2012,congressional
Steve Daines,/candidate/135720/steve-daines,won,Republican,2012,congressional
Kim Gillan,/candidate/11152/kim-gillan,lost,Democratic,2012,congressional
David Kaiser,/candidate/137039/david-kaiser,lost,Libertarian,2012,congressional
"G. K. Butterfield, Jr.",/candidate/41077/g-k-butterfield-jr,won,Democratic,2012,congressional
Peter DiLauro,/candidate/102891/peter-dilauro,lost,Republican,2012,congressional
Darryl Holloman,/candidate/119322/darryl-holloman,lost,Libertarian,2012,congressional
Renee Ellmers,/candidate/120897/renee-ellmers,won,Republican,2012,congressional
Brian Irving,/candidate/41008/brian-irving,lost,Libertarian,2012,congressional
Stephen Wilkins,/candidate/136557/stephen-wilkins,lost,Democratic,2012,congressional
Erik Anderson,/candidate/136439/erik-anderson,lost,Democratic,2012,congressional
"Walter Jones, Jr.",/candidate/21785/walter-jones-jr,won,Republican,2012,congressional
Tim D'Annunzio,/candidate/117760/tim-dannunzio,lost,Republican,2012,congressional
David Price,/candidate/119/david-price,won,Democratic,2012,congressional
Virginia Foxx,/candidate/6051/virginia-foxx,won,Republican,2012,congressional
Elisabeth Motsinger,/candidate/136442/elisabeth-motsinger,lost,Democratic,2012,congressional
Howard Coble,/candidate/27001/howard-coble,won,Republican,2012,congressional
Tony Foriest,/candidate/102986/tony-foriest,lost,Democratic,2012,congressional
Mike McIntyre,/candidate/153/mike-mcintyre,won,Democratic,2012,congressional
David Rouzer,/candidate/102964/david-rouzer,lost,Republican,2012,congressional
"Richard Hudson, Jr.",/candidate/136448/richard-hudson-jr,won,Republican,2012,congressional
Larry Kissell,/candidate/57769/larry-kissell,lost,Democratic,2012,congressional
Curtis Campbell,/candidate/136452/curtis-campbell,lost,Libertarian,2012,congressional
Robert Pittenger,/candidate/41272/robert-pittenger,won,Republican,2012,congressional
Jennifer Roberts,/candidate/92416/jennifer-roberts,lost,Democratic,2012,congressional
